"","model.id","drug","time","volume","volume.normal"
"4036","M25.1.F513","TAXOL",248,0.5,-0.996929026711768
"41117","M25.1.F513","TAXOL",255,0.5,-0.996929026711768
"42114","M25.1.F513","TAXOL",260,0.5,-0.996929026711768
"43109","M25.1.F513","TAXOL",267,0.5,-0.996929026711768
"44104","M25.1.F513","TAXOL",273,0.5,-0.996929026711768
"11357","M5.1.F514","BMN673",0,119.121932,0
"2900","M5.1.F514","BMN673",2,102.8620765,-0.136497580479135
"3700","M5.1.F514","BMN673",7,122.10597,0.0250502820924697
"4631","M5.1.F514","BMN673",10,112.498944,-0.0555983930818047
"5570","M5.1.F514","BMN673",14,71.935776,-0.396116443108058
"6524","M5.1.F514","BMN673",17,61.72632,-0.481822373398041
"7483","M5.1.F514","BMN673",24,13.5,-0.886670743385861
"8449","M5.1.F514","BMN673",27,4,-0.966420961003218
"9410","M5.1.F514","BMN673",30,4,-0.966420961003218
"10379","M5.1.F514","BMN673",34,4,-0.966420961003218
"11358","M5.1.F514","BMN673",37,4,-0.966420961003218
"12280","M5.1.F514","BMN673",41,4,-0.966420961003218
"13245","M5.1.F514","BMN673",44,4,-0.966420961003218
"14224","M5.1.F514","BMN673",48,4,-0.966420961003218
"15204","M5.1.F514","BMN673",51,4,-0.966420961003218
"16190","M5.1.F514","BMN673",59,0.5,-0.995802620125402
"17176","M5.1.F514","BMN673",66,0.5,-0.995802620125402
"18166","M5.1.F514","BMN673",72,0.5,-0.995802620125402
"19151","M5.1.F514","BMN673",76,0.5,-0.995802620125402
"20121","M5.1.F514","BMN673",85,0.5,-0.995802620125402
"21189","M5.1.F514","BMN673",94,0.5,-0.995802620125402
"22179","M5.1.F514","BMN673",101,0.5,-0.995802620125402
"23165","M5.1.F514","BMN673",108,0.5,-0.995802620125402
"24151","M5.1.F514","BMN673",114,0.5,-0.995802620125402
"25137","M5.1.F514","BMN673",121,0.5,-0.995802620125402
"26121","M5.1.F514","BMN673",128,0.5,-0.995802620125402
"27111","M5.1.F514","BMN673",136,4,-0.966420961003218
"28101","M5.1.F514","BMN673",143,13.5,-0.886670743385861
"2968","M5.1.F514","BMN673",149,13.5,-0.886670743385861
"3062","M5.1.F514","BMN673",156,32,-0.731367688025745
"31142","M5.1.F514","BMN673",163,52.688416,-0.557693406114333
"32138","M5.1.F514","BMN673",171,58.917456,-0.505402111846205
"33126","M5.1.F514","BMN673",177,59.6781,-0.499016688211538
"34116","M5.1.F514","BMN673",184,69.324466,-0.41803776318873
"35107","M5.1.F514","BMN673",190,114.522566,-0.0386105725686182
"36100","M5.1.F514","BMN673",198,137.4962625,0.154248090099815
"3745","M5.1.F514","BMN673",203,105.11873,-0.117553516509454
"3841","M5.1.F514","BMN673",206,150.69924,0.265083914186348
"3939","M5.1.F514","BMN673",210,141.915888,0.191349784353733
"4037","M5.1.F514","BMN673",213,108.12015,-0.0923573167030233
"41118","M5.1.F514","BMN673",217,109.600128,-0.0799332569589285
"42115","M5.1.F514","BMN673",220,90.852352,-0.237316332310661
"43110","M5.1.F514","BMN673",223,96.964108,-0.186009609044957
"44105","M5.1.F514","BMN673",226,121.085312,0.0164821033963754
"45101","M5.1.F514","BMN673",230,94.4784,-0.206876530511611
"4632","M5.1.F514","BMN673",233,85.5846,-0.281537844769005
"4726","M5.1.F514","BMN673",237,111.808512,-0.0613944038449612
"4825","M5.1.F514","BMN673",240,95.1776,-0.201006914494973
"4925","M5.1.F514","BMN673",243,51.817618,-0.565003546114413
"5025","M5.1.F514","BMN673",248,64.0512,-0.462305564352331
"51107","M5.1.F514","BMN673",253,73.6083,-0.382076005953295
"52104","M5.1.F514","BMN673",260,56.2176,-0.528066754323629
"11359","M15.1.F514","CX5461 VEHICLE",0,98.673494,0
"2901","M15.1.F514","CX5461 VEHICLE",2,88.148574,-0.10666410576279
"3701","M15.1.F514","CX5461 VEHICLE",7,106.504747,0.0793653156743389
"4633","M15.1.F514","CX5461 VEHICLE",10,111.354784,0.128517694934366
"5571","M15.1.F514","CX5461 VEHICLE",14,131.598272,0.333673985437264
"6525","M15.1.F514","CX5461 VEHICLE",17,141.042528,0.429386173352694
"7484","M15.1.F514","CX5461 VEHICLE",24,209.010516,1.11820325324651
"8450","M15.1.F514","CX5461 VEHICLE",27,256.286853,1.59732216434942
"9411","M15.1.F514","CX5461 VEHICLE",30,275.5699125,1.79274505572895
"10380","M15.1.F514","CX5461 VEHICLE",34,296.45,2.00435292176843
"11360","M15.1.F514","CX5461 VEHICLE",37,390.139,2.95383789693309
"12281","M15.1.F514","CX5461 VEHICLE",41,466.317418,3.72586303673406
"13246","M15.1.F514","CX5461 VEHICLE",44,482.467172,3.88953165071868
"14225","M15.1.F514","CX5461 VEHICLE",48,587.1931455,4.95087010398152
"15205","M15.1.F514","CX5461 VEHICLE",51,593.54531,5.01524569505971
"16191","M15.1.F514","CX5461 VEHICLE",59,760.604166,6.708292624157
"17177","M15.1.F514","CX5461 VEHICLE",66,941.135436,8.53787484205231
"18167","M15.1.F514","CX5461 VEHICLE",72,1234.741406,11.5134051298518
"19152","M15.1.F514","CX5461 VEHICLE",76,1014.45768,9.28095427531937
"20122","M15.1.F514","CX5461 VEHICLE",85,1996.8872,19.2373212810322
"11361","M25.1.F514","CX5461",0,104.4042875,0
"2902","M25.1.F514","CX5461",2,98.398125,-0.0575279295881407
"3702","M25.1.F514","CX5461",7,100.7478,-0.0350223883286402
"4634","M25.1.F514","CX5461",10,91.325808,-0.12526764765288
"5572","M25.1.F514","CX5461",14,93.645076,-0.103053349221889
"6526","M25.1.F514","CX5461",17,96.1956935,-0.0786231504142011
"7485","M25.1.F514","CX5461",24,60.637032,-0.419209369155457
"8451","M25.1.F514","CX5461",27,39.56064,-0.621082228064628
"9412","M25.1.F514","CX5461",30,33.5596395,-0.678560715238826
"10381","M25.1.F514","CX5461",34,32,-0.693499177416445
"11362","M25.1.F514","CX5461",37,13.5,-0.870694965472563
"12282","M25.1.F514","CX5461",41,4,-0.961687397177056
"13247","M25.1.F514","CX5461",44,4,-0.961687397177056
"14226","M25.1.F514","CX5461",48,4,-0.961687397177056
"15206","M25.1.F514","CX5461",51,4,-0.961687397177056
"16192","M25.1.F514","CX5461",59,4,-0.961687397177056
"17178","M25.1.F514","CX5461",66,4,-0.961687397177056
"18168","M25.1.F514","CX5461",72,4,-0.961687397177056
"19153","M25.1.F514","CX5461",76,4,-0.961687397177056
"20123","M25.1.F514","CX5461",85,13.5,-0.870694965472563
"21190","M25.1.F514","CX5461",94,64.425504,-0.382922813394996
"22180","M25.1.F514","CX5461",101,60.434018,-0.421153867842832
"23166","M25.1.F514","CX5461",108,90.213655,-0.135920016694717
"24152","M25.1.F514","CX5461",114,161.7171515,0.548951248769357
"25138","M25.1.F514","CX5461",118,206.600368,0.978849460564539
"26122","M25.1.F514","CX5461",121,263.538744,1.52421380683241
"27112","M25.1.F514","CX5461",125,312.1034895,1.98937425821713
"28102","M25.1.F514","CX5461",128,270.978048,1.59546858169019
"2969","M25.1.F514","CX5461",132,305.600625,1.92708884201714
"11363","M5.1.F515","CX5461 VEHICLE",0,107.805945,0
"2903","M5.1.F515","CX5461 VEHICLE",2,93.37815,-0.133831163021668
"3703","M5.1.F515","CX5461 VEHICLE",6,103.7232,-0.0378712417019302
"4635","M5.1.F515","CX5461 VEHICLE",9,102.692419,-0.0474326902843808
"5573","M5.1.F515","CX5461 VEHICLE",12,113.861762,0.0561733121489729
"6527","M5.1.F515","CX5461 VEHICLE",16,150.941232,0.400119742932544
"7486","M5.1.F515","CX5461 VEHICLE",21,148.723281,0.379546192930269
"8452","M5.1.F515","CX5461 VEHICLE",23,131.036976,0.215489331316562
"9413","M5.1.F515","CX5461 VEHICLE",26,118.241696,0.0968012571106353
"10382","M5.1.F515","CX5461 VEHICLE",30,153.9972,0.42846667686091
"11364","M5.1.F515","CX5461 VEHICLE",34,155.8756485,0.445891026696162
"12283","M5.1.F515","CX5461 VEHICLE",37,160.034802,0.484471028012416
"13248","M5.1.F515","CX5461 VEHICLE",40,180.697828,0.676139734223377
"14227","M5.1.F515","CX5461 VEHICLE",43,221.87165,1.05806507238539
"15207","M5.1.F515","CX5461 VEHICLE",48,179.0559225,0.66090953982176
"16193","M5.1.F515","CX5461 VEHICLE",51,227.931144,1.11427249211535
"17179","M5.1.F515","CX5461 VEHICLE",57,236.2684375,1.19160861212246
"18169","M5.1.F515","CX5461 VEHICLE",64,357.144768,2.31284854466978
"19154","M5.1.F515","CX5461 VEHICLE",70,416.862604,2.86678678991219
"20124","M5.1.F515","CX5461 VEHICLE",79,460.2794625,3.26951836932555
"21191","M5.1.F515","CX5461 VEHICLE",84,533.5022,3.94872708550535
"22181","M5.1.F515","CX5461 VEHICLE",93,689.3550895,5.39440700139496
"11365","M15.1.F515","CX5461",0,136.2983245,0
"2904","M15.1.F515","CX5461",2,105.705479,-0.22445503722975
"3704","M15.1.F515","CX5461",6,116.849473,-0.142693254457431
"4636","M15.1.F515","CX5461",9,114.519664,-0.159786707429408
"5574","M15.1.F515","CX5461",12,105.3082215,-0.227369654863219
"6528","M15.1.F515","CX5461",16,84.279296,-0.38165567104972
"7487","M15.1.F515","CX5461",21,105.7049575,-0.224458863395639
"8453","M15.1.F515","CX5461",23,107.9719875,-0.207826010363025
"9414","M15.1.F515","CX5461",26,96.3451155,-0.293130595306768
"10383","M15.1.F515","CX5461",30,86.2968375,-0.366853277055508
"11366","M15.1.F515","CX5461",34,73.066752,-0.46392039470742
"12284","M15.1.F515","CX5461",37,69.679106,-0.48877503626246
"13249","M15.1.F515","CX5461",40,82.0587,-0.397947844912796
"14228","M15.1.F515","CX5461",43,70.23856,-0.484670407668878
"15208","M15.1.F515","CX5461",48,75.396682,-0.446826053976914
"16194","M15.1.F515","CX5461",51,67.2348195,-0.506708393176176
"17180","M15.1.F515","CX5461",57,51.0907525,-0.625154948254701
"18170","M15.1.F515","CX5461",64,71.5881465,-0.47476869754184
"19155","M15.1.F515","CX5461",70,88.51392,-0.350586881205572
"20125","M15.1.F515","CX5461",79,102.10336,-0.250883234445043
"21192","M15.1.F515","CX5461",84,124.7938125,-0.0844068483028198
"22182","M15.1.F515","CX5461",93,163.71875,0.201179475981012
"23167","M15.1.F515","CX5461",95,211.8741365,0.554488195487685
"24153","M15.1.F515","CX5461",99,219.557888,0.610862707266809
"25139","M15.1.F515","CX5461",103,270.3553605,0.983556008423273
"26123","M15.1.F515","CX5461",106,336.973689,1.4723245148916
"11367","M5.1.F517","CDX-011",0,186.9521255,0
"2905","M5.1.F517","CDX-011",4,225.733662,0.207441003392069
"3705","M5.1.F517","CDX-011",7,233.020872,0.246420019974579
"4637","M5.1.F517","CDX-011",10,278.968428,0.492191796450049
"5575","M5.1.F517","CDX-011",13,253.47564,0.355831816953587
"6529","M5.1.F517","CDX-011",18,199.5521195,0.0673969015666527
"7488","M5.1.F517","CDX-011",21,242.6329325,0.297834575836368
"8454","M5.1.F517","CDX-011",24,175.756386,-0.059885596219124
"9415","M5.1.F517","CDX-011",27,174.811224,-0.0649412327756604
"10384","M5.1.F517","CDX-011",32,74.186752,-0.603177809283586
"11368","M5.1.F517","CDX-011",35,114.5031375,-0.387526955396931
"12285","M5.1.F517","CDX-011",38,75.204099,-0.597736057833694
"13250","M5.1.F517","CDX-011",42,82.864462,-0.556761059664978
"14229","M5.1.F517","CDX-011",46,67.678416,-0.637990657667061
"15209","M5.1.F517","CDX-011",49,42.754496,-0.771307783285941
"16195","M5.1.F517","CDX-011",52,4,-0.978604148044308
"17181","M5.1.F517","CDX-011",59,4,-0.978604148044308
"18171","M5.1.F517","CDX-011",67,0.5,-0.997325518505539
"19156","M5.1.F517","CDX-011",73,4,-0.978604148044308
"20126","M5.1.F517","CDX-011",82,4,-0.978604148044308
"11369","M5.1.F519","WATER",0,168.489588,0
"2906","M5.1.F519","WATER",2,163.881801,-0.0273476067850555
"3706","M5.1.F519","WATER",6,165.80685,-0.0159222776424618
"4638","M5.1.F519","WATER",10,230.411034,0.367509035632516
"5576","M5.1.F519","WATER",13,312.4927315,0.854670874380677
"6530","M5.1.F519","WATER",17,348.125778,1.06615602858498
"7489","M5.1.F519","WATER",20,342.277448,1.03144569384311
"8455","M5.1.F519","WATER",24,351.4159305,1.08568336282002
"9416","M5.1.F519","WATER",27,377.253855,1.23903363690343
"10385","M5.1.F519","WATER",30,345.9780795,1.05340925576956
"11370","M5.1.F519","WATER",34,423.5355135,1.51371920679158
"12286","M5.1.F519","WATER",38,528.5475,2.13697425623713
"13251","M5.1.F519","WATER",41,536.078816,2.18167325567916
"14230","M5.1.F519","WATER",46,652.5108315,2.87270714615315
"15210","M5.1.F519","WATER",49,701.4176,3.16297296661441
"16196","M5.1.F519","WATER",52,828.465496,3.9170130085427
"17182","M5.1.F519","WATER",55,850.000946,4.04482773143228
"18172","M5.1.F519","WATER",59,830.988288,3.93198599310481
"11371","M5.1.F521","CX5461 VEHICLE",0,101.7967555,0
"2907","M5.1.F521","CX5461 VEHICLE",3,91.94784,-0.0967507800383678
"3707","M5.1.F521","CX5461 VEHICLE",6,137.0054565,0.345872526359644
"4639","M5.1.F521","CX5461 VEHICLE",10,148.746752,0.46121309337801
"5577","M5.1.F521","CX5461 VEHICLE",13,187.376328,0.840690570928854
"6531","M5.1.F521","CX5461 VEHICLE",16,181.2922675,0.780923828166606
"7490","M5.1.F521","CX5461 VEHICLE",20,236.8453875,1.32664966910463
"8456","M5.1.F521","CX5461 VEHICLE",23,283.9368455,1.7892524089336
"9417","M5.1.F521","CX5461 VEHICLE",27,324.72965,2.18998035256634
"10386","M5.1.F521","CX5461 VEHICLE",35,456.795812,3.48733174015551
"11372","M15.1.F521","CX5461",0,135.525284,0
"2908","M15.1.F521","CX5461",3,143.517056,0.0589688636992637
"3708","M15.1.F521","CX5461",6,166.3033285,0.227101863147544
"4640","M15.1.F521","CX5461",10,187.4131665,0.382864960460072
"5578","M15.1.F521","CX5461",13,168.206514,0.241144892195909
"6532","M15.1.F521","CX5461",16,211.8064625,0.562855699309953
"7491","M15.1.F521","CX5461",20,275.5152,1.0329431665312
"8457","M15.1.F521","CX5461",27,259.507739,0.914828962837665
"9418","M15.1.F521","CX5461",35,461.18515,2.40294546071566
"11373","M25.1.F521","CARBOPLATIN",0,105.188949,0
"2909","M25.1.F521","CARBOPLATIN",3,110.748846,0.0528562843612023
"3709","M25.1.F521","CARBOPLATIN",6,125.1020665,0.189308075508959
"4641","M25.1.F521","CARBOPLATIN",10,160.1859855,0.522840441156989
"5579","M25.1.F521","CARBOPLATIN",13,182.33748,0.733428099942324
"6533","M25.1.F521","CARBOPLATIN",16,158.206084,0.504018107453474
"7492","M25.1.F521","CARBOPLATIN",20,197.85925,0.880988943049521
"8458","M25.1.F521","CARBOPLATIN",27,200.4381,0.905505301702368
"9419","M25.1.F521","CARBOPLATIN",35,216.10116,1.05440934674611
"10387","M25.1.F521","CARBOPLATIN",41,279.361152,1.65580324412216
"11374","M5.1.F523","TAXOL + CFI-402257",0,163.488456,0
"2970","M5.1.F523","TAXOL + CFI-402257",5,81.8834835,-0.499148224263614
"3746","M5.1.F523","TAXOL + CFI-402257",8,72.112638,-0.558912966919206
"4642","M5.1.F523","TAXOL + CFI-402257",11,51.6902715,-0.683829227061757
"5580","M5.1.F523","TAXOL + CFI-402257",14,106.741372,-0.347101473635545
"6534","M5.1.F523","TAXOL + CFI-402257",19,85.240749,-0.478613040421643
"7493","M5.1.F523","TAXOL + CFI-402257",22,86.925402,-0.468308624799784
"8459","M5.1.F523","TAXOL + CFI-402257",26,50.7607605,-0.68951471105703
"9420","M5.1.F523","TAXOL + CFI-402257",29,64.245312,-0.607034566403881
"10388","M5.1.F523","TAXOL + CFI-402257",36,110.79471,-0.322308665022808
"11375","M5.1.F523","TAXOL + CFI-402257",42,253.2919515,0.549295636506592
"12287","M5.1.F523","TAXOL + CFI-402257",46,231.6324,0.416811961328939
"13252","M5.1.F523","TAXOL + CFI-402257",49,138.212712,-0.154602622218171
"14231","M5.1.F523","TAXOL + CFI-402257",53,89.1856725,-0.454483364256618
"15211","M5.1.F523","TAXOL + CFI-402257",56,81.308288,-0.502666487962918
"16197","M5.1.F523","TAXOL + CFI-402257",60,110.825256,-0.322121826142881
"17183","M5.1.F523","TAXOL + CFI-402257",63,101.0770955,-0.381747812824167
"18173","M5.1.F523","TAXOL + CFI-402257",66,153.678464,-0.0600041876962862
"19157","M5.1.F523","TAXOL + CFI-402257",70,230.775748,0.411572129594275
"20127","M5.1.F523","TAXOL + CFI-402257",74,139.857504,-0.144542021976157
"21193","M5.1.F523","TAXOL + CFI-402257",77,118.226432,-0.27685149831007
"22183","M5.1.F523","TAXOL + CFI-402257",81,105.9977105,-0.351650183178683
"23168","M5.1.F523","TAXOL + CFI-402257",84,156.557547,-0.0423938739748084
"24154","M5.1.F523","TAXOL + CFI-402257",88,150.3162,-0.080569945562395
"25140","M5.1.F523","TAXOL + CFI-402257",91,130.2986685,-0.203009975823614
"26124","M5.1.F523","TAXOL + CFI-402257",94,175.6793185,0.0745671150016854
"27113","M5.1.F523","TAXOL + CFI-402257",98,151.409628,-0.0738818403178266
"28103","M5.1.F523","TAXOL + CFI-402257",102,76.275375,-0.533451004026853
"2971","M5.1.F523","TAXOL + CFI-402257",105,95.816276,-0.413926350861128
"3063","M5.1.F523","TAXOL + CFI-402257",110,150.855858,-0.0772690519506772
"31143","M5.1.F523","TAXOL + CFI-402257",113,203.291029,0.2434580029308
"32139","M5.1.F523","TAXOL + CFI-402257",116,189.446928,0.158778623488866
"33127","M5.1.F523","TAXOL + CFI-402257",119,222.4211895,0.36047030439874
"34117","M5.1.F523","TAXOL + CFI-402257",123,209.619972,0.282169867700017
"35108","M5.1.F523","TAXOL + CFI-402257",126,259.889184,0.589648531514665
"36101","M5.1.F523","TAXOL + CFI-402257",131,250.309836,0.531055110092911
"3747","M5.1.F523","TAXOL + CFI-402257",134,414.3733255,1.53457238289656
"3842","M5.1.F523","TAXOL + CFI-402257",137,436.276368,1.66854540482051
"3940","M5.1.F523","TAXOL + CFI-402257",140,410.3654055,1.51005737983115
"4038","M5.1.F523","TAXOL + CFI-402257",144,389.8559,1.38460812181137
"11376","M6.2.F523","TAXOL + CFI-402257",0,227.536034,0
"2972","M6.2.F523","TAXOL + CFI-402257",5,149.180293,-0.344366294966713
"3748","M6.2.F523","TAXOL + CFI-402257",8,132.323912,-0.418448543407415
"4643","M6.2.F523","TAXOL + CFI-402257",11,64.61208,-0.716035834570273
"5581","M6.2.F523","TAXOL + CFI-402257",14,48.628736,-0.786281165470257
"6535","M6.2.F523","TAXOL + CFI-402257",19,32,-0.859362935015383
"7494","M6.2.F523","TAXOL + CFI-402257",22,13.5,-0.940668738209615
"8460","M6.2.F523","TAXOL + CFI-402257",26,4,-0.982420366876923
"9421","M6.2.F523","TAXOL + CFI-402257",29,4,-0.982420366876923
"10389","M6.2.F523","TAXOL + CFI-402257",36,4,-0.982420366876923
"11377","M6.2.F523","TAXOL + CFI-402257",42,32,-0.859362935015383
"12288","M6.2.F523","TAXOL + CFI-402257",49,80.315584,-0.647020374803579
"13253","M6.2.F523","TAXOL + CFI-402257",56,187.9756175,-0.173864402066532
"14232","M6.2.F523","TAXOL + CFI-402257",60,167.2763895,-0.264835610609263
"15212","M6.2.F523","TAXOL + CFI-402257",63,87.00345,-0.617627817139504
"16198","M6.2.F523","TAXOL + CFI-402257",66,57.726594,-0.746296914008794
"17184","M6.2.F523","TAXOL + CFI-402257",70,37.899264,-0.833436210811339
"18174","M6.2.F523","TAXOL + CFI-402257",74,13.5,-0.940668738209615
"19158","M6.2.F523","TAXOL + CFI-402257",77,32,-0.859362935015383
"20128","M6.2.F523","TAXOL + CFI-402257",81,42.610106,-0.812732492296143
"21194","M6.2.F523","TAXOL + CFI-402257",84,102.96125,-0.547494749776644
"22184","M6.2.F523","TAXOL + CFI-402257",88,131.28687,-0.42300624788072
"23169","M6.2.F523","TAXOL + CFI-402257",91,141.080292,-0.379965056435852
"24155","M6.2.F523","TAXOL + CFI-402257",94,126.07488,-0.445912465891007
"25141","M6.2.F523","TAXOL + CFI-402257",98,93.95968,-0.587055824309568
"26125","M6.2.F523","TAXOL + CFI-402257",102,45.796,-0.79873078037389
"27114","M6.2.F523","TAXOL + CFI-402257",105,60.70864,-0.733191095349759
"28104","M6.2.F523","TAXOL + CFI-402257",110,63.632794,-0.720339706720914
"2973","M6.2.F523","TAXOL + CFI-402257",113,92.374775,-0.594021336418301
"3064","M6.2.F523","TAXOL + CFI-402257",116,111.56535,-0.509680519438077
"31144","M6.2.F523","TAXOL + CFI-402257",119,158.672844,-0.302647403971188
"32140","M6.2.F523","TAXOL + CFI-402257",123,157.254048,-0.30888288226031
"11378","M7.3.F523","TAXOL + CFI-402257",0,133.2290925,0
"2974","M7.3.F523","TAXOL + CFI-402257",5,91.231875,-0.315225576575927
"3749","M7.3.F523","TAXOL + CFI-402257",8,62.9565,-0.527456812782839
"4644","M7.3.F523","TAXOL + CFI-402257",11,43.349963,-0.674620894081373
"5582","M7.3.F523","TAXOL + CFI-402257",14,32,-0.759812219692182
"6536","M7.3.F523","TAXOL + CFI-402257",19,13.5,-0.898670780182639
"7495","M7.3.F523","TAXOL + CFI-402257",22,13.5,-0.898670780182639
"8461","M7.3.F523","TAXOL + CFI-402257",26,4,-0.969976527461523
"9422","M7.3.F523","TAXOL + CFI-402257",29,4,-0.969976527461523
"10390","M7.3.F523","TAXOL + CFI-402257",36,4,-0.969976527461523
"11379","M7.3.F523","TAXOL + CFI-402257",42,4,-0.969976527461523
"12289","M7.3.F523","TAXOL + CFI-402257",49,13.5,-0.898670780182639
"13254","M7.3.F523","TAXOL + CFI-402257",56,32,-0.759812219692182
"14233","M7.3.F523","TAXOL + CFI-402257",60,36.1722,-0.728496236660923
"15213","M7.3.F523","TAXOL + CFI-402257",63,47.50068,-0.643466159615251
"16199","M7.3.F523","TAXOL + CFI-402257",66,65.190096,-0.510691735740826
"17185","M7.3.F523","TAXOL + CFI-402257",70,73.806304,-0.446019614672373
"18175","M7.3.F523","TAXOL + CFI-402257",74,104.380693,-0.216532282541818
"19159","M7.3.F523","TAXOL + CFI-402257",77,172.7754605,0.296829823411129
"20129","M7.3.F523","TAXOL + CFI-402257",81,121.356144,-0.0891167858101263
"11380","M8.4.F523","TAXOL + CFI-402257",0,174.220236,0
"2975","M8.4.F523","TAXOL + CFI-402257",5,57.155681,-0.671934315368509
"3750","M8.4.F523","TAXOL + CFI-402257",8,62.540928,-0.641023744222227
"4645","M8.4.F523","TAXOL + CFI-402257",11,33.591411,-0.80718995811715
"5583","M8.4.F523","TAXOL + CFI-402257",14,13.5,-0.922511871697843
"6537","M8.4.F523","TAXOL + CFI-402257",19,4,-0.977040554577139
"7496","M8.4.F523","TAXOL + CFI-402257",22,4,-0.977040554577139
"8462","M8.4.F523","TAXOL + CFI-402257",26,4,-0.977040554577139
"9423","M8.4.F523","TAXOL + CFI-402257",29,4,-0.977040554577139
"10391","M8.4.F523","TAXOL + CFI-402257",36,4,-0.977040554577139
"11381","M8.4.F523","TAXOL + CFI-402257",42,32,-0.81632443661711
"12290","M8.4.F523","TAXOL + CFI-402257",49,54.105152,-0.689443928890097
"13255","M8.4.F523","TAXOL + CFI-402257",56,138.5968,-0.204473583654197
"14234","M8.4.F523","TAXOL + CFI-402257",60,122.078502,-0.299286324006587
"15214","M8.4.F523","TAXOL + CFI-402257",63,93.117056,-0.465521008707622
"16200","M8.4.F523","TAXOL + CFI-402257",66,56.4967305,-0.675716599878788
"17186","M8.4.F523","TAXOL + CFI-402257",70,67.6224,-0.611856799459278
"18176","M8.4.F523","TAXOL + CFI-402257",74,117.695592,-0.324443619741165
"19160","M8.4.F523","TAXOL + CFI-402257",77,148.177568,-0.149481303652923
"20130","M8.4.F523","TAXOL + CFI-402257",81,119.9757375,-0.311355900700307
"21195","M8.4.F523","TAXOL + CFI-402257",84,120.1335,-0.310450365823176
"22185","M8.4.F523","TAXOL + CFI-402257",88,105.236946,-0.395954520461102
"23170","M8.4.F523","TAXOL + CFI-402257",91,42.677604,-0.755036470045879
"24156","M8.4.F523","TAXOL + CFI-402257",94,57.287808,-0.671175924707162
"25142","M8.4.F523","TAXOL + CFI-402257",98,100.161729,-0.425085562391271
"26126","M8.4.F523","TAXOL + CFI-402257",102,174.6755015,0.00261316085004038
"27115","M8.4.F523","TAXOL + CFI-402257",105,234.361512,0.345202585995808
"28105","M8.4.F523","TAXOL + CFI-402257",110,166.796875,-0.0426090629334241
"2976","M8.4.F523","TAXOL + CFI-402257",113,178.488794,0.0245009311088295
"3065","M8.4.F523","TAXOL + CFI-402257",116,93.767704,-0.461786379396249
"31145","M8.4.F523","TAXOL + CFI-402257",119,71.443134,-0.58992631602221
"32141","M8.4.F523","TAXOL + CFI-402257",123,98.507673,-0.43457961450586
"33128","M8.4.F523","TAXOL + CFI-402257",126,254.294568,0.459615563831517
"34118","M8.4.F523","TAXOL + CFI-402257",131,221.004975,0.268537915423327
"35109","M8.4.F523","TAXOL + CFI-402257",134,179.761475,0.0318059435988825
"36102","M8.4.F523","TAXOL + CFI-402257",137,111.492932,-0.360046028177806
"3751","M8.4.F523","TAXOL + CFI-402257",140,157.671756,-0.0949859808478276
"3843","M8.4.F523","TAXOL + CFI-402257",144,270.5815625,0.553100654162815
"3941","M8.4.F523","TAXOL + CFI-402257",147,369.5543225,1.1211905745553
"4039","M8.4.F523","TAXOL + CFI-402257",151,228.827016,0.313435346282047
"41119","M8.4.F523","TAXOL + CFI-402257",154,180.814644,0.0378509876430198
"42116","M8.4.F523","TAXOL + CFI-402257",158,94.214022,-0.459224575955689
"43111","M8.4.F523","TAXOL + CFI-402257",175,174.220236,0
"44106","M8.4.F523","TAXOL + CFI-402257",179,158.315186,-0.0912927818557196
"45102","M8.4.F523","TAXOL + CFI-402257",182,210.623339,0.208948764137824
"4646","M8.4.F523","TAXOL + CFI-402257",186,279.395334,0.60369048059377
"4727","M8.4.F523","TAXOL + CFI-402257",189,269.8939485,0.549153845136566
"11382","M15.1.F523","TAXOL",0,144.001496,0
"2977","M15.1.F523","TAXOL",5,80.24085,-0.442777663920936
"3752","M15.1.F523","TAXOL",8,100.9611675,-0.298888065023991
"4647","M15.1.F523","TAXOL",11,43.256416,-0.699611342926604
"5584","M15.1.F523","TAXOL",14,60.846831,-0.577456952252774
"6538","M15.1.F523","TAXOL",19,32,-0.777780086395769
"7497","M15.1.F523","TAXOL",22,13.5,-0.906250973948215
"8463","M15.1.F523","TAXOL",26,13.5,-0.906250973948215
"9424","M15.1.F523","TAXOL",29,13.5,-0.906250973948215
"10392","M15.1.F523","TAXOL",36,66.171168,-0.540482773873405
"11383","M15.1.F523","TAXOL",42,118.91772,-0.174191079237121
"12291","M15.1.F523","TAXOL",49,211.7682,0.470597222128859
"13256","M15.1.F523","TAXOL",53,146.651444,0.0184022254879907
"14235","M15.1.F523","TAXOL",56,144.8912645,0.00617888372493021
"15215","M15.1.F523","TAXOL",60,176.8433775,0.228066252172825
"16201","M15.1.F523","TAXOL",63,156.7755,0.0887074395393781
"17187","M15.1.F523","TAXOL",66,139.37022,-0.0321613047686672
"18177","M15.1.F523","TAXOL",70,167.3828125,0.162368566643224
"19161","M15.1.F523","TAXOL",74,139.843584,-0.0288740889191874
"20131","M15.1.F523","TAXOL",77,188.536896,0.309270398135308
"21196","M15.1.F523","TAXOL",81,145.8583,0.0128943382643748
"22186","M15.1.F523","TAXOL",84,147.6148855,0.0250927219533887
"23171","M15.1.F523","TAXOL",88,165.5262445,0.149475867250712
"24157","M15.1.F523","TAXOL",91,215.344168,0.495430075254218
"25143","M15.1.F523","TAXOL",94,251.26235,0.744859303406126
