id,batch_id,response_type,value
10272,3424,TGI,10.9744
10273,3425,angle,0.5274
10274,3425,abc,384.1039
10275,3425,TGI,5.6801
10276,3426,angle,0.1914
10277,3426,abc,239.6378
10278,3426,TGI,4.2444
10279,3427,angle,0.1264
10280,3427,abc,178.2417
10281,3427,TGI,3.5761
10282,3428,angle,5.4396
10283,3428,abc,550.8342
10284,3428,TGI,11.4043
10285,3429,angle,0.8887
10286,3429,abc,429.6283
10287,3429,TGI,7.5463
10288,3430,angle,0.1549
10289,3430,abc,239.5294
10290,3430,TGI,3.5093
10291,3431,angle,0.3922
10292,3431,abc,385.0249
10293,3431,TGI,6.5169
10294,3432,angle,NA
10295,3432,abc,NA
10296,3432,TGI,NA
10297,3433,angle,4.6507
10298,3433,abc,164.2414
10299,3433,TGI,2.3000
10300,3434,angle,13.0022
10301,3434,abc,233.9523
10302,3434,TGI,21.2140
10303,3435,angle,104.4391
10304,3435,abc,255.5662
10305,3435,TGI,-17.2678
10306,3436,angle,141.2654
10307,3436,abc,281.6598
10308,3436,TGI,8.9541
10309,3437,angle,152.7078
10310,3437,abc,263.2912
10311,3437,TGI,8.5851
10312,3438,angle,17.0047
10313,3438,abc,249.6976
10314,3438,TGI,4.6724
10315,3439,angle,-0.6440
10316,3439,abc,62.0534
10317,3439,TGI,-3.8272
10318,3440,angle,159.7058
10319,3440,abc,282.7353
10320,3440,TGI,12.2465
10321,3441,angle,-1.8456
10322,3441,abc,-60.5400
10323,3441,TGI,-3.1250
10324,3442,angle,1.9862
10325,3442,abc,118.6557
10326,3442,TGI,5.7881
10327,3443,angle,15.6258
10328,3443,abc,154.8609
10329,3443,TGI,-25.1244
10330,3444,angle,115.0569
10331,3444,abc,260.0491
10332,3444,TGI,-12.7543
10333,3445,angle,0.1716
10334,3445,abc,55.2662
10335,3445,TGI,0.6573
10336,3446,angle,-2.3840
10337,3446,abc,-42.1481
10338,3446,TGI,-73.1935
10339,3447,angle,-0.2528
10340,3447,abc,72.7571
10341,3447,TGI,-2.7936
10342,3448,angle,-0.6709
10343,3448,abc,75.8618
10344,3448,TGI,-2.6422
10345,3449,angle,104.6389
10346,3449,abc,166.0475
10347,3449,TGI,3.0961
10348,3450,angle,25.6613
10349,3450,abc,223.9194
10350,3450,TGI,18.7195
10351,3451,angle,1.5458
10352,3451,abc,95.5388
10353,3451,TGI,-5.3300
10354,3452,angle,-0.9957
10355,3452,abc,43.4676
10356,3452,TGI,-11.4292
10357,3453,angle,162.8244
10358,3453,abc,689.4999
10359,3453,TGI,-117.0564
10360,3454,angle,6.4933
10361,3454,abc,641.2164
10362,3454,TGI,67.4530
10363,3455,angle,175.2620
10364,3455,abc,789.4583
10365,3455,TGI,-39.7727
10366,3456,angle,1.8500
10367,3456,abc,458.7902
10368,3456,TGI,175.2373
10369,3457,angle,4.9735
10370,3457,abc,596.9397
10371,3457,TGI,111.1116
10372,3458,angle,150.4549
10373,3458,abc,694.8249
10374,3458,TGI,69.7329
10375,3459,angle,172.5706
10376,3459,abc,785.7673
10377,3459,TGI,85.2561
10378,3460,angle,0.4279
10379,3460,abc,214.6580
10380,3460,TGI,21.1786
10381,3461,angle,0.7458
10382,3461,abc,335.2309
10383,3461,TGI,55.6420
10384,3462,angle,2.6148
10385,3462,abc,517.3839
10386,3462,TGI,65.3144
10387,3463,angle,174.1233
10388,3463,abc,825.2214
10389,3463,TGI,77.5439
10390,3464,angle,0.0131
10391,3464,abc,-39.3686
10392,3464,TGI,-68.0822
10393,3465,angle,2.8858
10394,3465,abc,548.6143
10395,3465,TGI,78.2230
10396,3466,angle,1.2839
10397,3466,abc,443.4982
10398,3466,TGI,39.7426
10399,3467,angle,2.5919
10400,3467,abc,78.4033
10401,3467,TGI,-3875.3333
10402,3468,angle,0.8833
10403,3468,abc,-2.9969
10404,3468,TGI,-43.4487
10405,3469,angle,5.4914
10406,3469,abc,92.2223
10407,3469,TGI,-31.1478
10408,3470,angle,13.8495
10409,3470,abc,176.6440
10410,3470,TGI,-134.0870
10411,3471,angle,29.9486
10412,3471,abc,161.1130
10413,3471,TGI,-45.3493
10414,3472,angle,25.3399
10415,3472,abc,161.0789
10416,3472,TGI,-65.1993
10417,3473,angle,0.6678
10418,3473,abc,44.2048
10419,3473,TGI,-17.8814
10420,3474,angle,4.8462
10421,3474,abc,51.3494
10422,3474,TGI,-4.3481
10423,3475,angle,-0.9978
10424,3475,abc,-59.0417
10425,3475,TGI,7.1608
10426,3476,angle,0.7562
10427,3476,abc,-43.7863
10428,3476,TGI,0.1319
10429,3477,angle,0.6626
10430,3477,abc,10.0274
10431,3477,TGI,-8.6506
10432,3478,angle,11.3783
10433,3478,abc,118.5659
10434,3478,TGI,-35.6850
10435,3479,angle,3.9298
10436,3479,abc,61.9390
10437,3479,TGI,-25.0014
10438,3480,angle,1.1633
10439,3480,abc,30.4186
10440,3480,TGI,-35.0752
10441,3481,angle,2.8528
10442,3481,abc,98.1859
10443,3481,TGI,-100.6990
10444,3482,angle,-1.4949
10445,3482,abc,-105.6350
10446,3482,TGI,5.9935
10447,3483,angle,3.8397
10448,3483,abc,401.2203
10449,3483,TGI,7.1601
10450,3484,angle,157.5085
10451,3484,abc,485.9843
10452,3484,TGI,20.6273
10453,3485,angle,154.1537
10454,3485,abc,513.1197
10455,3485,TGI,16.7786
10456,3486,angle,156.7817
10457,3486,abc,481.1002
10458,3486,TGI,-32.8319
10459,3487,angle,19.2329
10460,3487,abc,349.4952
10461,3487,TGI,13.3958
10462,3488,angle,-0.0654
10463,3488,abc,46.3527
10464,3488,TGI,-1.2687
10465,3489,angle,7.2793
10466,3489,abc,426.9169
10467,3489,TGI,10.7364
10468,3490,angle,0.8728
10469,3490,abc,133.3271
10470,3490,TGI,9.2818
10471,3491,angle,0.6577
10472,3491,abc,147.2145
10473,3491,TGI,3.4865
10474,3492,angle,6.8170
10475,3492,abc,446.2608
10476,3492,TGI,8.8225
10477,3493,angle,157.7691
10478,3493,abc,614.3405
10479,3493,TGI,10.9389
10480,3494,angle,-1.6299
10481,3494,abc,-46.3915
10482,3494,TGI,-0.5036
10483,3495,angle,5.4401
10484,3495,abc,439.0366
10485,3495,TGI,115.5238
10486,3496,angle,1.9686
10487,3496,abc,424.7359
10488,3496,TGI,61.1638
10489,3497,angle,4.2296
10490,3497,abc,430.8175
10491,3497,TGI,173.5231
10492,3498,angle,2.0969
10493,3498,abc,148.2064
10494,3498,TGI,-20.0614
10495,3499,angle,20.6677
10496,3499,abc,650.1582
10497,3499,TGI,243.3358
10498,3500,angle,5.4092
10499,3500,abc,573.8111
10500,3500,TGI,66.6886
10501,3501,angle,3.5711
10502,3501,abc,497.6656
10503,3501,TGI,-189.3875
10504,3502,angle,3.7132
10505,3502,abc,552.2064
10506,3502,TGI,48.8461
10507,3503,angle,6.1513
10508,3503,abc,260.4245
10509,3503,TGI,77.8306
10510,3504,angle,61.2298
10511,3504,abc,685.1742
10512,3504,TGI,6854.5000
10513,3505,angle,2.1609
10514,3505,abc,197.4821
10515,3505,TGI,327.5217
10516,3506,angle,7.8898
10517,3506,abc,616.8555
10518,3506,TGI,45.8738
10519,3507,angle,12.3562
10520,3507,abc,652.4554
10521,3507,TGI,64.7406
10522,3508,angle,7.9291
10523,3508,abc,488.4231
10524,3508,TGI,-492.1154
10525,3509,angle,9.2732
10526,3509,abc,603.7077
10527,3509,TGI,209.3845
10528,3510,angle,-0.4124
10529,3510,abc,-285.1140
10530,3510,TGI,-43.1879
10531,3511,angle,3.2138
10532,3511,abc,369.3044
10533,3511,TGI,-328.5339
10534,3512,angle,6.3763
10535,3512,abc,548.7995
10536,3512,TGI,-68.5858
10537,3513,angle,8.7440
10538,3513,abc,635.4255
10539,3513,TGI,43.4746
10540,3514,angle,1.7612
10541,3514,abc,372.1192
10542,3514,TGI,19.7427
10543,3515,angle,4.4531
10544,3515,abc,418.9177
10545,3515,TGI,-52.3168
10546,3516,angle,-1.0452
10547,3516,abc,-26.0929
10548,3516,TGI,-3.4011
10549,3517,angle,160.3243
10550,3517,abc,485.8500
10551,3517,TGI,24.7300
10552,3518,angle,9.5278
10553,3518,abc,410.4483
10554,3518,TGI,20.2613
10555,3519,angle,162.4278
10556,3519,abc,667.4043
10557,3519,TGI,17.5369
10558,3520,angle,167.8323
10559,3520,abc,379.4993
10560,3520,TGI,33.0785
10561,3521,angle,35.8002
10562,3521,abc,529.6933
10563,3521,TGI,15.6392
10564,3522,angle,9.7895
10565,3522,abc,452.7884
10566,3522,TGI,13.5316
10567,3523,angle,147.7730
10568,3523,abc,630.3629
10569,3523,TGI,14.5936
10570,3524,angle,-0.0141
10571,3524,abc,77.5380
10572,3524,TGI,0.9882
10573,3525,angle,4.0265
10574,3525,abc,268.1653
10575,3525,TGI,13.7810
10576,3526,angle,89.5306
10577,3526,abc,488.0053
10578,3526,TGI,59.9061
10579,3527,angle,149.8763
10580,3527,abc,630.6212
10581,3527,TGI,14.7114
10582,3528,angle,4.6662
10583,3528,abc,368.4000
10584,3528,TGI,10.3029
10585,3529,angle,149.5804
10586,3529,abc,567.2270
10587,3529,TGI,46.5469
10588,3530,angle,136.8500
10589,3530,abc,602.5117
10590,3530,TGI,14.5537
10591,3531,angle,-1.3957
10592,3531,abc,-130.4066
10593,3531,TGI,-150.9302
10594,3532,angle,149.3813
10595,3532,abc,550.7793
10596,3532,TGI,96.2288
10597,3533,angle,16.3398
10598,3533,abc,468.9207
10599,3533,TGI,30.5730
10600,3534,angle,2.6155
10601,3534,abc,148.9881
10602,3534,TGI,20.4038
10603,3535,angle,16.0605
10604,3535,abc,170.7018
10605,3535,TGI,10.3141
10606,3536,angle,13.4146
10607,3536,abc,300.4254
10608,3536,TGI,11.2982
10609,3537,angle,0.4464
10610,3537,abc,23.0836
10611,3537,TGI,0.5926
10612,3538,angle,8.3545
10613,3538,abc,197.4057
10614,3538,TGI,18.3368
10615,3539,angle,5.8174
10616,3539,abc,214.6286
10617,3539,TGI,16.6355
10618,3540,angle,3.7129
10619,3540,abc,195.9929
10620,3540,TGI,15.0495
10621,3541,angle,4.7181
10622,3541,abc,212.3514
10623,3541,TGI,13.0252
10624,3542,angle,-2.5922
10625,3542,abc,-285.3576
10626,3542,TGI,-16.7080
10627,3543,angle,8.2760
10628,3543,abc,195.8078
10629,3543,TGI,4.5756
10630,3544,angle,7.2109
10631,3544,abc,160.6114
10632,3544,TGI,-96.2105
10633,3545,angle,-1.2939
10634,3545,abc,-85.0913
10635,3545,TGI,-6.6450
10636,3546,angle,3.6349
10637,3546,abc,190.9542
10638,3546,TGI,13.6776
10639,3547,angle,14.6908
10640,3547,abc,222.2160
10641,3547,TGI,164.7843
10642,3548,angle,-0.3185
10643,3548,abc,-43.9428
10644,3548,TGI,9.5662
10645,3549,angle,-0.3772
10646,3549,abc,-26.1708
10647,3549,TGI,6.2619
10648,3550,angle,14.1555
10649,3550,abc,149.6118
10650,3550,TGI,-64.0846
10651,3551,angle,-2.8326
10652,3551,abc,-516.6130
10653,3551,TGI,-99.8352
10654,3552,angle,4.8092
10655,3552,abc,274.0222
10656,3552,TGI,-35.5420
10657,3553,angle,6.5348
10658,3553,abc,378.2399
10659,3553,TGI,25.5622
10660,3554,angle,2.1057
10661,3554,abc,264.5134
10662,3554,TGI,121.0923
10663,3555,angle,6.0750
10664,3555,abc,363.4222
10665,3555,TGI,29.3761
10666,3556,angle,54.8148
10667,3556,abc,480.0003
10668,3556,TGI,16.2029
10669,3557,angle,31.2905
10670,3557,abc,399.3922
10671,3557,TGI,25.4100
10672,3558,angle,11.6368
10673,3558,abc,409.0285
10674,3558,TGI,21.1395
10675,3559,angle,0.9181
10676,3559,abc,267.8987
10677,3559,TGI,7.1713
10678,3560,angle,2.7272
10679,3560,abc,378.6115
10680,3560,TGI,12.4016
10681,3561,angle,0.1468
10682,3561,abc,2.8591
10683,3561,TGI,-0.3356
10684,3562,angle,9.2451
10685,3562,abc,444.0016
10686,3562,TGI,12.3518
10687,3563,angle,0.4094
10688,3563,abc,180.4401
10689,3563,TGI,18.1010
10690,3564,angle,2.5230
10691,3564,abc,323.3958
10692,3564,TGI,14.5114
10693,3565,angle,30.0742
10694,3565,abc,506.7177
10695,3565,TGI,12.7677
10696,3566,angle,1.3348
10697,3566,abc,223.5575
10698,3566,TGI,51.2609
10699,3567,angle,168.6759
10700,3567,abc,583.2044
10701,3567,TGI,10.0236
10702,3568,angle,83.1756
10703,3568,abc,457.1222
10704,3568,TGI,22.4000
10705,3569,angle,8.4658
10706,3569,abc,467.0822
10707,3569,TGI,11.3814
10708,3570,angle,0.9837
10709,3570,abc,233.3134
10710,3570,TGI,18.8452
10711,3571,angle,18.4920
10712,3571,abc,431.2904
10713,3571,TGI,137.6486
10714,3572,angle,5.3469
10715,3572,abc,436.3194
10716,3572,TGI,11.2088
10717,3573,angle,-0.0039
10718,3573,abc,80.6348
10719,3573,TGI,-3.9246
10720,3574,angle,161.9341
10721,3574,abc,699.4343
10722,3574,TGI,59.7633
10723,3575,angle,5.3559
10724,3575,abc,518.7732
10725,3575,TGI,16.3350
10726,3576,angle,76.5381
10727,3576,abc,672.2046
10728,3576,TGI,20.2458
10729,3577,angle,136.0230
10730,3577,abc,648.3177
10731,3577,TGI,36.7392
10732,3578,angle,51.6012
10733,3578,abc,601.1377
10734,3578,TGI,47.0828
10735,3579,angle,17.5208
10736,3579,abc,538.2963
10737,3579,TGI,-232.6863
10738,3580,angle,29.5320
10739,3580,abc,559.1032
10740,3580,TGI,628.5714
10741,3581,angle,-0.6640
10742,3581,abc,-29.5722
10743,3581,TGI,-5.6855
10744,3582,angle,3.7467
10745,3582,abc,381.3457
10746,3582,TGI,-142.7015
10747,3583,angle,5.3971
10748,3583,abc,440.6560
10749,3583,TGI,-186.2000
10750,3584,angle,0.0381
10751,3584,abc,-0.1670
10752,3584,TGI,3.7383
10753,3585,angle,1.6801
10754,3585,abc,203.3298
10755,3585,TGI,15.4727
10756,3586,angle,0.2185
10757,3586,abc,127.1506
10758,3586,TGI,11.5737
10759,3587,angle,3.4049
10760,3587,abc,267.6721
10761,3587,TGI,49.6000
10762,3588,angle,148.2270
10763,3588,abc,699.2707
10764,3588,TGI,27.7421
10765,3589,angle,5.6427
10766,3589,abc,486.4134
10767,3589,TGI,38.5758
10768,3590,angle,4.7983
10769,3590,abc,183.9925
10770,3590,TGI,20.3120
10771,3591,angle,5.1278
10772,3591,abc,129.8794
10773,3591,TGI,7.1625
10774,3592,angle,2.5564
10775,3592,abc,167.3858
10776,3592,TGI,11.2616
10777,3593,angle,-0.0083
10778,3593,abc,-7.1379
10779,3593,TGI,6.0781
10780,3594,angle,18.7242
10781,3594,abc,224.0857
10782,3594,TGI,25.4838
10783,3595,angle,107.9314
10784,3595,abc,210.1058
10785,3595,TGI,32.7670
10786,3596,angle,0.5532
10787,3596,abc,19.8787
10788,3596,TGI,13.0383
10789,3597,angle,-0.7180
10790,3597,abc,-84.0240
10791,3597,TGI,27.2646
10792,3598,angle,0.9068
10793,3598,abc,49.5667
10794,3598,TGI,-15.1031
10795,3599,angle,5.2029
10796,3599,abc,168.2613
10797,3599,TGI,16.7860
10798,3600,angle,6.8823
10799,3600,abc,143.9192
10800,3600,TGI,97.2387
10801,3601,angle,34.0373
10802,3601,abc,168.9910
10803,3601,TGI,-112.6071
10804,3602,angle,156.6599
10805,3602,abc,250.0675
10806,3602,TGI,146.8663
10807,3603,angle,-1.5579
10808,3603,abc,-226.2728
10809,3603,TGI,78.0542
10810,3604,angle,0.9999
10811,3604,abc,35.7202
10812,3604,TGI,17.7507
10813,3605,angle,3.2699
10814,3605,abc,167.0177
10815,3605,TGI,13.6983
10816,3606,angle,-31.3292
10817,3606,abc,-503.4821
10818,3606,TGI,14.8936
10819,3607,angle,18.4143
10820,3607,abc,13.8339
10821,3607,TGI,5.4632
10822,3608,angle,146.9191
10823,3608,abc,48.5464
10824,3608,TGI,-2.0668
10825,3609,angle,-29.9649
10826,3609,abc,-538.1184
10827,3609,TGI,4.5953
10828,3610,angle,150.6444
10829,3610,abc,36.3600
10830,3610,TGI,-3.4321
10831,3611,angle,127.6011
10832,3611,abc,112.9212
10833,3611,TGI,210.5000
10834,3612,angle,-8.1433
10835,3612,abc,2.2071
10836,3612,TGI,38.2000
10837,3613,angle,129.2326
10838,3613,abc,176.6840
10839,3613,TGI,8.3046
10840,3614,angle,-31.7153
10841,3614,abc,-591.0292
10842,3614,TGI,10.6446
10843,3615,angle,18.2775
10844,3615,abc,26.9314
10845,3615,TGI,3.2738
10846,3616,angle,-4.7009
10847,3616,abc,-15.6554
10848,3616,TGI,1.3900
10849,3617,angle,130.7674
10850,3617,abc,121.6008
10851,3617,TGI,-5.5774
10852,3618,angle,-26.5221
10853,3618,abc,-581.2286
10854,3618,TGI,9.0457
10855,3619,angle,-7.5357
10856,3619,abc,-68.3842
10857,3619,TGI,1.5218
10858,3620,angle,-28.7896
10859,3620,abc,-242.0348
10860,3620,TGI,18.1549
10861,3621,angle,33.9177
10862,3621,abc,23.7645
10863,3621,TGI,0.6500
10864,3622,angle,-30.0535
10865,3622,abc,-308.2659
10866,3622,TGI,-168.8806
10867,3623,angle,-30.4294
10868,3623,abc,-434.0686
10869,3623,TGI,6.1505
10870,3624,angle,133.2471
10871,3624,abc,-10.1059
10872,3624,TGI,-0.4920
10873,3625,angle,-30.2661
10874,3625,abc,-413.1276
10875,3625,TGI,23.3707
10876,3626,angle,-26.8244
10877,3626,abc,-393.4614
10878,3626,TGI,-192.9643
10879,3627,angle,166.0720
10880,3627,abc,518.7897
10881,3627,TGI,1386.6883
10882,3628,angle,17.1493
10883,3628,abc,418.1062
10884,3628,TGI,-523.3846
10885,3629,angle,42.7747
10886,3629,abc,436.1829
10887,3629,TGI,-309.2816
10888,3630,angle,1.7909
10889,3630,abc,179.4997
10890,3630,TGI,-11.4190
10891,3631,angle,1.3522
10892,3631,abc,163.7012
10893,3631,TGI,-11.2751
10894,3632,angle,8.1001
10895,3632,abc,379.3892
10896,3632,TGI,685.8244
10897,3633,angle,88.6061
10898,3633,abc,459.1786
10899,3633,TGI,-124.4084
10900,3634,angle,5.3496
10901,3634,abc,32.7186
10902,3634,TGI,-2.0664
10903,3635,angle,1.2953
10904,3635,abc,201.8498
10905,3635,TGI,-366.9645
10906,3636,angle,8.6614
10907,3636,abc,358.9770
10908,3636,TGI,-32.6536
10909,3637,angle,7.9942
10910,3637,abc,342.6436
10911,3637,TGI,-19.9392
10912,3638,angle,5.4590
10913,3638,abc,350.0667
10914,3638,TGI,-21.7496
10915,3639,angle,0.5747
10916,3639,abc,68.5567
10917,3639,TGI,-20.2047
10918,3640,angle,5.8940
10919,3640,abc,374.8150
10920,3640,TGI,-192.3149
10921,3641,angle,1.8205
10922,3641,abc,307.9494
10923,3641,TGI,6.1671
10924,3642,angle,0.8513
10925,3642,abc,152.4537
10926,3642,TGI,6.0777
10927,3643,angle,-0.2012
10928,3643,abc,-8.7525
10929,3643,TGI,1.6890
10930,3644,angle,14.1870
10931,3644,abc,432.3628
10932,3644,TGI,12.1780
10933,3645,angle,2.8531
10934,3645,abc,240.3185
10935,3645,TGI,23.0598
10936,3646,angle,140.7570
10937,3646,abc,392.8129
10938,3646,TGI,-17.5666
10939,3647,angle,31.0420
10940,3647,abc,254.4649
10941,3647,TGI,12.3792
10942,3648,angle,6.8942
10943,3648,abc,327.3931
10944,3648,TGI,-23.2000
10945,3649,angle,7.1517
10946,3649,abc,420.1014
10947,3649,TGI,9.5335
10948,3650,angle,0.6478
10949,3650,abc,106.9783
10950,3650,TGI,-54.5172
10951,3651,angle,11.5919
10952,3651,abc,379.3481
10953,3651,TGI,26.2281
10954,3652,angle,0.2353
10955,3652,abc,28.3677
10956,3652,TGI,1.4892
10957,3653,angle,1.7582
10958,3653,abc,294.3273
10959,3653,TGI,7.1831
10960,3654,angle,131.5408
10961,3654,abc,468.0628
10962,3654,TGI,21.6576
10963,3655,angle,2.0425
10964,3655,abc,232.4926
10965,3655,TGI,9.4432
10966,3656,angle,3.5274
10967,3656,abc,344.3259
10968,3656,TGI,8.9385
10969,3657,angle,36.6072
10970,3657,abc,451.9128
10971,3657,TGI,14.4341
10972,3658,angle,0.9284
10973,3658,abc,150.5370
10974,3658,TGI,-147.2000
10975,3659,angle,159.9237
10976,3659,abc,475.8137
10977,3659,TGI,19.0303
10978,3660,angle,6.6692
10979,3660,abc,359.6887
10980,3660,TGI,13.6763
10981,3661,angle,-1.0458
10982,3661,abc,-238.9361
10983,3661,TGI,-76.0588
10984,3662,angle,-0.1214
10985,3662,abc,-24.3685
10986,3662,TGI,4.6245
10987,3663,angle,169.7684
10988,3663,abc,391.4548
10989,3663,TGI,-17.6598
10990,3664,angle,1.2132
10991,3664,abc,103.0167
10992,3664,TGI,-6.1169
10993,3665,angle,-0.4522
10994,3665,abc,-96.6275
10995,3665,TGI,-18.8778
10996,3666,angle,-0.2414
10997,3666,abc,-69.9788
10998,3666,TGI,-5.7486
10999,3667,angle,0.6262
11000,3667,abc,177.3012
11001,3667,TGI,6.9278
11002,3668,angle,-0.7562
11003,3668,abc,-105.8395
11004,3668,TGI,-8.8559
11005,3669,angle,-0.1114
11006,3669,abc,-123.1643
11007,3669,TGI,114.6471
11008,3670,angle,3.9249
11009,3670,abc,183.0912
11010,3670,TGI,-17.8432
11011,3671,angle,0.0496
11012,3671,abc,67.5050
11013,3671,TGI,0.7037
11014,3672,angle,4.8607
11015,3672,abc,324.4786
11016,3672,TGI,23.8719
11017,3673,angle,22.9262
11018,3673,abc,298.9976
11019,3673,TGI,-15.3285
11020,3674,angle,-0.1153
11021,3674,abc,31.3150
11022,3674,TGI,-5.4957
11023,3675,angle,0.6874
11024,3675,abc,195.9937
11025,3675,TGI,6.4758
11026,3676,angle,4.9437
11027,3676,abc,343.1857
11028,3676,TGI,11.6050
11029,3677,angle,-0.5996
11030,3677,abc,-134.6536
11031,3677,TGI,-32.3038
11032,3678,angle,-0.4057
11033,3678,abc,-10.9738
11034,3678,TGI,-2.3487
11035,3679,angle,NA
11036,3679,abc,NA
11037,3679,TGI,NA
11038,3680,angle,0.0641
11039,3680,abc,-128.9028
11040,3680,TGI,3.8641
11041,3681,angle,-0.4071
11042,3681,abc,-106.1635
11043,3681,TGI,-10.3484
11044,3682,angle,137.1761
11045,3682,abc,653.5619
11046,3682,TGI,-174.5393
11047,3683,angle,117.7102
11048,3683,abc,685.9298
11049,3683,TGI,44.8254
11050,3684,angle,19.6981
11051,3684,abc,641.2854
11052,3684,TGI,44.1980
11053,3685,angle,2.3690
11054,3685,abc,279.8043
11055,3685,TGI,51.9859
11056,3686,angle,14.4605
11057,3686,abc,620.4218
11058,3686,TGI,31.1444
11059,3687,angle,-2.1223
11060,3687,abc,-271.0710
11061,3687,TGI,-17.7355
11062,3688,angle,-0.6982
11063,3688,abc,-152.6720
11064,3688,TGI,-6.6654
11065,3689,angle,162.2614
11066,3689,abc,649.4782
11067,3689,TGI,448.8947
11068,3690,angle,0.6605
11069,3690,abc,157.3286
11070,3690,TGI,8.1179
11071,3691,angle,4.3834
11072,3691,abc,457.4427
11073,3691,TGI,113.3300
11074,3692,angle,3.8916
11075,3692,abc,436.6378
11076,3692,TGI,54.6575
11077,3693,angle,0.5813
11078,3693,abc,69.2222
11079,3693,TGI,10.3028
11080,3694,angle,-0.4705
11081,3694,abc,-107.5279
11082,3694,TGI,-4.9349
11083,3695,angle,81.2371
11084,3695,abc,630.7560
11085,3695,TGI,-65.0279
11086,3696,angle,-0.3803
11087,3696,abc,-81.5776
11088,3696,TGI,122.6429
11089,3697,angle,-1.5924
11090,3697,abc,-154.9462
11091,3697,TGI,-81.2609
11092,3698,angle,140.5670
11093,3698,abc,298.8701
11094,3698,TGI,-72.2857
11095,3699,angle,3.6421
11096,3699,abc,165.6889
11097,3699,TGI,-247.5000
11098,3700,angle,2.8619
11099,3700,abc,76.4368
11100,3700,TGI,-8.0075
11101,3701,angle,10.5033
11102,3701,abc,245.1667
11103,3701,TGI,-83.8916
11104,3702,angle,11.5629
11105,3702,abc,241.2389
11106,3702,TGI,-248.7419
11107,3703,angle,2.0482
11108,3703,abc,99.9875
11109,3703,TGI,-41.8682
11110,3704,angle,-0.7807
11111,3704,abc,-132.1114
11112,3704,TGI,-37.5899
11113,3705,angle,2.8570
11114,3705,abc,108.2317
11115,3705,TGI,-18.4032
11116,3706,angle,143.5373
11117,3706,abc,310.0250
11118,3706,TGI,-96.5057
11119,3707,angle,32.2547
11120,3707,abc,314.0979
11121,3707,TGI,31.2966
11122,3708,angle,0.2251
11123,3708,abc,8.5813
11124,3708,TGI,20.0652
11125,3709,angle,28.4310
11126,3709,abc,207.3063
11127,3709,TGI,-8.5585
11128,3710,angle,0.1591
11129,3710,abc,47.8133
11130,3710,TGI,9.8552
11131,3711,angle,-0.3537
11132,3711,abc,-160.1524
11133,3711,TGI,-1.4010
11134,3712,angle,-0.0035
11135,3712,abc,43.2913
11136,3712,TGI,0.9552
11137,3713,angle,36.9266
11138,3713,abc,331.5831
11139,3713,TGI,31.9855
11140,3714,angle,140.4756
11141,3714,abc,561.4291
11142,3714,TGI,11.6429
11143,3715,angle,4.1711
11144,3715,abc,309.0672
11145,3715,TGI,10.5847
11146,3716,angle,147.7904
11147,3716,abc,475.4167
11148,3716,TGI,50.5309
11149,3717,angle,-0.5926
11150,3717,abc,-33.1328
11151,3717,TGI,-14.3333
11152,3718,angle,0.2998
11153,3718,abc,12.7139
11154,3718,TGI,4.9581
11155,3719,angle,12.1348
11156,3719,abc,152.4389
11157,3719,TGI,5.0058
11158,3720,angle,55.8833
11159,3720,abc,369.6524
11160,3720,TGI,14.1023
11161,3721,angle,-0.6271
11162,3721,abc,230.2749
11163,3721,TGI,1.8059
11164,3722,angle,7.4119
11165,3722,abc,289.3504
11166,3722,TGI,137.3729
11167,3723,angle,1.4118
11168,3723,abc,97.7500
11169,3723,TGI,8.7130
11170,3724,angle,15.0551
11171,3724,abc,322.1674
11172,3724,TGI,-14.2658
11173,3725,angle,0.1073
11174,3725,abc,36.4831
11175,3725,TGI,-5.4674
11176,3726,angle,-1.5428
11177,3726,abc,-134.4070
11178,3726,TGI,-22.2626
11179,3727,angle,11.7712
11180,3727,abc,430.7002
11181,3727,TGI,10.8474
11182,3728,angle,-1.3180
11183,3728,abc,-99.2770
11184,3728,TGI,-7.5915
11185,3729,angle,-6.0159
11186,3729,abc,-392.0833
11187,3729,TGI,2.0531
11188,3730,angle,121.8200
11189,3730,abc,123.5720
11190,3730,TGI,8.7937
11191,3731,angle,-7.7628
11192,3731,abc,-629.0408
11193,3731,TGI,2.2718
11194,3732,angle,-5.7947
11195,3732,abc,-385.9951
11196,3732,TGI,-44.4872
11197,3733,angle,NA
11198,3733,abc,NA
11199,3733,TGI,NA
11200,3734,angle,-7.2909
11201,3734,abc,-307.6458
11202,3734,TGI,3.8804
11203,3735,angle,-1.3504
11204,3735,abc,53.4562
11205,3735,TGI,0.6682
11206,3736,angle,-5.7568
11207,3736,abc,-174.7388
11208,3736,TGI,20.3261
11209,3737,angle,-2.8051
11210,3737,abc,-37.1303
11211,3737,TGI,-0.4325
11212,3738,angle,-3.4922
11213,3738,abc,-143.4058
11214,3738,TGI,1.6868
11215,3739,angle,-7.7219
11216,3739,abc,-260.1786
11217,3739,TGI,-56.1339
11218,3740,angle,-8.5457
11219,3740,abc,-533.3071
11220,3740,TGI,318.8571
11221,3741,angle,NA
11222,3741,abc,NA
11223,3741,TGI,NA
11224,3742,angle,-5.4325
11225,3742,abc,-491.1508
11226,3742,TGI,1.7381
11227,3743,angle,-7.9025
11228,3743,abc,-757.6958
11229,3743,TGI,2.3340
11230,3744,angle,NA
11231,3744,abc,NA
