model_id,drug,time,volume,volume_normal,patient_id
X.4927.LK36,LKA136,13,536.4,2.53969754253308,X-4927
X.4927.LK36,LKA136,19,939.4,4.44423440453686,X-4927
X.4927.trib,trametinib,0,196.3,1,X-4927
X.4927.trib,trametinib,3,362.8,1.84389254941713,X-4927
X.4927.trib,trametinib,5,382.3,1.94272681196148,X-4927
X.4927.trib,trametinib,10,1095.4,5.55701976685251,X-4927
X.4927.trib,trametinib,13,862.2,4.3750633552965,X-4927
X.4927.trib,trametinib,18,846.9,4.29751647237709,X-4927
X.4927.uned,untreated,0,279.4,1,X-4927
X.4927.uned,untreated,5,532.2,1.90156918687589,X-4927
X.4927.uned,untreated,7,711.6,2.5413694721826,X-4927
X.4927.uned,untreated,11,1029.4,3.67475035663338,X-4927
X.4927.uned,untreated,13,1189.6,4.24607703281027,X-4927
X.4927.uned,untreated,19,1681.5,6.00035663338088,X-4927
X.4927.WN74,WNT974,0,206.8,1,X-4927
X.4927.WN74,WNT974,3,283.3,1.36814244465833,X-4927
X.4927.WN74,WNT974,5,296.3,1.43070259865255,X-4927
X.4927.WN74,WNT974,9,546.8,2.63618864292589,X-4927
X.4927.WN74,WNT974,13,720.3,3.4711260827719,X-4927
X.4927.WN74,WNT974,16,798.5,3.84744947064485,X-4927
X.5205.biib,binimetinib,0,272.9,1,X-5205
X.5205.biib,binimetinib,2,316.8,1.16027747353049,X-5205
X.5205.biib,binimetinib,6,302,1.10624315443593,X-5205
X.5205.biib,binimetinib,9,247.7,0.907995618838992,X-5205
X.5205.biib,binimetinib,12,310.6,1.13764147499087,X-5205
X.5205.biib,binimetinib,16,248.2,0.909821102592187,X-5205
X.5205.biib,binimetinib,20,310.7,1.13800657174151,X-5205
X.5205.biib,binimetinib,22,394.8,1.44505293902884,X-5205
X.5205.biib,binimetinib,27,275.2,1.0083972252647,X-5205
X.5205.biib,binimetinib,34,300.5,1.10076670317634,X-5205
X.5205.bipk,binimetinib-3.5mpk,0,293.9,1,X-5205
X.5205.bipk,binimetinib-3.5mpk,4,368,1.25127161749746,X-5205
X.5205.bipk,binimetinib-3.5mpk,7,296.3,1.00813835198372,X-5205
X.5205.bipk,binimetinib-3.5mpk,12,344.2,1.17056629365887,X-5205
X.5205.bipk,binimetinib-3.5mpk,15,280.5,0.954560868090878,X-5205
X.5205.bipk,binimetinib-3.5mpk,19,140.6,0.480162767039674,X-5205
X.5205.bipk,binimetinib-3.5mpk,25,49.1,0.169888097660224,X-5205
X.5205.bipk,binimetinib-3.5mpk,28,54.5,0.188199389623601,X-5205
X.5205.bipk,binimetinib-3.5mpk,33,0,0.00339097999321804,X-5205
X.5205.bipk,binimetinib-3.5mpk,35,0,0.00339097999321804,X-5205
X.5205.bipk,binimetinib-3.5mpk,39,0,0.00339097999321804,X-5205
X.5205.bipk,binimetinib-3.5mpk,46,0,0.00339097999321804,X-5205
X.5205.BK20,BKM120,0,253.1,1,X-5205
X.5205.BK20,BKM120,4,283.8,1.12081857536403,X-5205
X.5205.BK20,BKM120,7,369.2,1.456906729634,X-5205
X.5205.BK20,BKM120,11,369.4,1.45769382133018,X-5205
X.5205.BK20,BKM120,14,467.8,1.84494293585203,X-5205
X.5205.BK20,BKM120,18,564.7,2.2262888626525,X-5205
X.5205.BK20,BKM120,21,765.7,3.01731601731602,X-5205
X.5205.BK20,BKM120,25,553.9,2.18378591105864,X-5205
X.5205.BK20,BKM120,28,692.9,2.73081463990555,X-5205
X.5205.BK20,BKM120,32,787.9,3.10468319559229,X-5205
X.5205.BK20,BKM120,34,943.4,3.71664698937426,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,0,211.9,1,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,4,215.8,1.0183184593706,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,6,206.9,0.976514795678722,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,11,170.2,0.804133395960545,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,18,141,0.666979802724284,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,25,124.8,0.590887740723344,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,28,156.6,0.74025364020667,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,33,139.6,0.660403945514326,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,35,119.5,0.56599342414279,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,39,149,0.704556129638328,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,42,139.3,0.658994833255049,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,46,136.4,0.645373414748708,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,49,141.9,0.671207139502114,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,52,166,0.784405824330672,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,55,196.2,0.926256458431188,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,60,172.7,0.815875998121184,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,66,130.6,0.618130577736026,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,69,232,1.09441052137154,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,74,220.4,1.03992484734617,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,77,234.4,1.10568341944575,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,81,293.3,1.3823391263504,X-5205
X.5205.BK20.biib,BKM120 + binimetinib,84,181.7,0.858149365899483,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,0,249.8,1,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,1,186.7,0.748405103668262,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,6,207.9,0.832934609250399,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,12,176.3,0.706937799043062,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,15,141.9,0.569776714513557,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,20,160.4,0.643540669856459,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,23,138.1,0.554625199362041,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,27,132.5,0.532296650717703,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,30,101,0.406698564593301,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,34,70.9,0.286682615629984,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,36,56.7,0.23006379585327,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,41,130,0.522328548644338,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,48,113.4,0.456140350877193,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,51,114,0.458532695374801,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,55,128.1,0.514752791068581,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,58,154,0.618022328548644,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,62,233.9,0.936602870813397,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,65,276.8,1.10765550239234,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,69,309.7,1.23883572567783,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,72,359.2,1.43620414673046,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,76,399.4,1.59649122807018,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,79,271.5,1.08652312599681,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,83,272.8,1.09170653907496,X-5205
X.5205.BK20.LD25,BKM120 + LDE225,86,257.7,1.03149920255183,X-5205
X.5205.BY19,BYL719,0,257.1,1,X-5205
X.5205.BY19,BYL719,4,251.4,0.977915536613716,X-5205
X.5205.BY19,BYL719,7,234.3,0.911662146454862,X-5205
X.5205.BY19,BYL719,11,255.7,0.994575745834948,X-5205
X.5205.BY19,BYL719,14,262.7,1.02169701666021,X-5205
X.5205.BY19,BYL719,18,268.7,1.04494382022472,X-5205
X.5205.BY19,BYL719,21,296.4,1.15226656334754,X-5205
X.5205.BY19,BYL719,25,334.1,1.29833397907788,X-5205
X.5205.BY19,BYL719,27,345.7,1.3432777993026,X-5205
X.5205.BY19,BYL719,32,463.7,1.80046493607129,X-5205
X.5205.BY19,BYL719,35,463.1,1.79814025571484,X-5205
X.5205.BY19,BYL719,39,468.4,1.81867493219682,X-5205
X.5205.BY19,BYL719,42,448.9,1.74312282061217,X-5205
X.5205.BY19,BYL719,45,449.7,1.74622239442077,X-5205
X.5205.BY19.LJ16,BYL719 + LJM716,0,223.5,1,X-5205
X.5205.BY19.LJ16,BYL719 + LJM716,4,242.2,1.08329621380846,X-5205
X.5205.BY19.LJ16,BYL719 + LJM716,7,247.5,1.10690423162584,X-5205
X.5205.BY19.LJ16,BYL719 + LJM716,11,250.4,1.11982182628062,X-5205
X.5205.BY19.LJ16,BYL719 + LJM716,14,267.7,1.19688195991091,X-5205
X.5205.BY19.LJ16,BYL719 + LJM716,18,300.7,1.34387527839644,X-5205
X.5205.BY19.LJ16,BYL719 + LJM716,21,332.8,1.48685968819599,X-5205
X.5205.BY19.LJ16,BYL719 + LJM716,25,350.8,1.56703786191537,X-5205
X.5205.BY19.LJ16,BYL719 + LJM716,27,408.2,1.82271714922049,X-5205
X.5205.BY19.LJ16,BYL719 + LJM716,32,441,1.96881959910913,X-5205
X.5205.BY19.LJ16,BYL719 + LJM716,35,488.9,2.18218262806236,X-5205
X.5205.BY19.LJ16,BYL719 + LJM716,39,494.9,2.20890868596882,X-5205
X.5205.BY19.LJ16,BYL719 + LJM716,42,518.9,2.31581291759465,X-5205
X.5205.BY19.LJ16,BYL719 + LJM716,45,516.7,2.30601336302895,X-5205
X.5205.CL57,CLR457,0,292.3,1,X-5205
X.5205.CL57,CLR457,4,361.4,1.23559495397204,X-5205
X.5205.CL57,CLR457,7,368.5,1.25980225025571,X-5205
X.5205.CL57,CLR457,11,382.6,1.30787589498807,X-5205
X.5205.CL57,CLR457,14,398.8,1.36310944425503,X-5205
X.5205.CL57,CLR457,18,456.8,1.56085918854415,X-5205
X.5205.CL57,CLR457,21,426.4,1.45721104670985,X-5205
X.5205.CL57,CLR457,24,421.1,1.43914081145585,X-5205
X.5205.CL57,CLR457,27,454.3,1.55233549266962,X-5205
X.5205.CL57,CLR457,32,502.1,1.71530855779066,X-5205
X.5205.CL57,CLR457,35,576.7,1.96965564268667,X-5205
X.5205.CL57,CLR457,39,631.1,2.15513126491647,X-5205
X.5205.CL57,CLR457,42,651.3,2.22400272758268,X-5205
X.5205.CL57,CLR457,45,694.8,2.37231503579952,X-5205
X.5205.fiab,figitumumab,0,221.7,1,X-5205
X.5205.fiab,figitumumab,6,181.2,0.818140996856758,X-5205
X.5205.fiab,figitumumab,8,226.8,1.02290076335878,X-5205
X.5205.fiab,figitumumab,12,218.9,0.987427031881455,X-5205
X.5205.fiab,figitumumab,16,297.6,1.34081724292771,X-5205
X.5205.fiab,figitumumab,20,344.8,1.55276156264032,X-5205
X.5205.fiab,figitumumab,23,417.2,1.87786259541985,X-5205
X.5205.fiab,figitumumab,26,422.4,1.90121239335429,X-5205
X.5205.fiab,figitumumab,30,430.6,1.9380332285586,X-5205
X.5205.fiab,figitumumab,34,385.1,1.73372249663224,X-5205
X.5205.fiab,figitumumab,37,306.5,1.38078132016165,X-5205
X.5205.fiab,figitumumab,41,450.8,2.02873821284239,X-5205
X.5205.fiab,figitumumab,44,547.8,2.46430175123484,X-5205
X.5205.fiab,figitumumab,47,595.6,2.67894027840144,X-5205
X.5205.fiab,figitumumab,50,628.3,2.82577458464302,X-5205
X.5205.fiab,figitumumab,55,580.7,2.61203412662775,X-5205
X.5205.fiab,figitumumab,57,691.7,3.11046250561293,X-5205
X.5205.fiab,figitumumab,61,674.7,3.03412662775034,X-5205
X.5205.fiab,figitumumab,64,633.8,2.85047148630445,X-5205
X.5205.fiab,figitumumab,68,699.6,3.14593623709026,X-5205
X.5205.fiab,figitumumab,71,826.2,3.71441400987876,X-5205
X.5205.fiab,figitumumab,75,842.4,3.78715761113606,X-5205
X.5205.fiab,figitumumab,78,835.4,3.75572519083969,X-5205
X.5205.fiab,figitumumab,83,865.4,3.89043556353839,X-5205
X.5205.gepk,gemcitabine-50mpk,0,280.2,1,X-5205
X.5205.gepk,gemcitabine-50mpk,2,285.9,1.02027027027027,X-5205
X.5205.gepk,gemcitabine-50mpk,7,216,0.771692745376956,X-5205
X.5205.gepk,gemcitabine-50mpk,10,177,0.633001422475107,X-5205
X.5205.gepk,gemcitabine-50mpk,14,143.1,0.512446657183499,X-5205
X.5205.gepk,gemcitabine-50mpk,17,126.6,0.453769559032717,X-5205
X.5205.gepk,gemcitabine-50mpk,20,72,0.259601706970128,X-5205
X.5205.gepk,gemcitabine-50mpk,24,81.4,0.29302987197724,X-5205
X.5205.gepk,gemcitabine-50mpk,27,75.1,0.270625889046942,X-5205
X.5205.gepk,gemcitabine-50mpk,31,71,0.256045519203414,X-5205
X.5205.gepk,gemcitabine-50mpk,34,73.2,0.263869132290185,X-5205
X.5205.gepk,gemcitabine-50mpk,38,50.3,0.182432432432432,X-5205
X.5205.gepk,gemcitabine-50mpk,41,35.4,0.129445234708393,X-5205
X.5205.gepk,gemcitabine-50mpk,44,65.5,0.236486486486486,X-5205
X.5205.gepk,gemcitabine-50mpk,49,31.2,0.114509246088193,X-5205
X.5205.gepk,gemcitabine-50mpk,51,39.3,0.143314366998578,X-5205
X.5205.gepk,gemcitabine-50mpk,55,42.2,0.153627311522048,X-5205
X.5205.gepk,gemcitabine-50mpk,57,33,0.120910384068279,X-5205
X.5205.gepk,gemcitabine-50mpk,63,31.8,0.116642958748222,X-5205
X.5205.gepk,gemcitabine-50mpk,67,28.2,0.103840682788051,X-5205
X.5205.gepk,gemcitabine-50mpk,69,17.2,0.0647226173541963,X-5205
X.5205.gepk,gemcitabine-50mpk,73,27.8,0.102418207681366,X-5205
X.5205.gepk,gemcitabine-50mpk,80,18.7,0.0700568990042674,X-5205
X.5205.gepk,gemcitabine-50mpk,83,0,0.00355618776671408,X-5205
X.5205.gepk,gemcitabine-50mpk,90,0,0.00355618776671408,X-5205
X.5205.gepk,gemcitabine-50mpk,95,0,0.00355618776671408,X-5205
X.5205.gepk,gemcitabine-50mpk,99,2.9,0.0138691322901849,X-5205
X.5205.gepk,gemcitabine-50mpk,101,0,0.00355618776671408,X-5205
X.5205.gepk,gemcitabine-50mpk,105,0,0.00355618776671408,X-5205
X.5205.gepk,gemcitabine-50mpk,108,0,0.00355618776671408,X-5205
X.5205.gepk,gemcitabine-50mpk,112,0,0.00355618776671408,X-5205
X.5205.HD01,HDM201,0,212.2,1,X-5205
X.5205.HD01,HDM201,4,158.5,0.74812382739212,X-5205
X.5205.HD01,HDM201,6,82.4,0.391181988742964,X-5205
X.5205.HD01,HDM201,11,28.2,0.136960600375235,X-5205
X.5205.HD01,HDM201,14,27.1,0.131801125703565,X-5205
X.5205.HD01,HDM201,18,11.3,0.0576923076923077,X-5205
X.5205.HD01,HDM201,21,10.5,0.0539399624765478,X-5205
X.5205.HD01,HDM201,24,9.4,0.0487804878048781,X-5205
X.5205.IN24.biib,INC424 + binimetinib,0,225,1,X-5205
X.5205.IN24.biib,INC424 + binimetinib,4,282,1.25221238938053,X-5205
X.5205.IN24.biib,INC424 + binimetinib,7,258.8,1.14955752212389,X-5205
X.5205.IN24.biib,INC424 + binimetinib,11,249.2,1.1070796460177,X-5205
X.5205.IN24.biib,INC424 + binimetinib,14,330,1.4646017699115,X-5205
X.5205.IN24.biib,INC424 + binimetinib,18,410.7,1.8216814159292,X-5205
X.5205.IN24.biib,INC424 + binimetinib,21,417.5,1.85176991150442,X-5205
X.5205.IN24.biib,INC424 + binimetinib,25,359.1,1.59336283185841,X-5205
X.5205.IN24.biib,INC424 + binimetinib,28,435.4,1.93097345132743,X-5205
X.5205.IN24.biib,INC424 + binimetinib,31,400.2,1.77522123893805,X-5205
X.5205.IN24.biib,INC424 + binimetinib,34,482.5,2.13938053097345,X-5205
X.5205.IN24.biib,INC424 + binimetinib,39,579.1,2.56681415929204,X-5205
X.5205.IN24.biib,INC424 + binimetinib,42,608.4,2.69646017699115,X-5205
X.5205.IN24.biib,INC424 + binimetinib,46,641.4,2.84247787610619,X-5205
X.5205.IN24.biib,INC424 + binimetinib,49,680.7,3.01637168141593,X-5205
X.5205.IN24.biib,INC424 + binimetinib,52,674.9,2.99070796460177,X-5205
X.5205.IN24.biib,INC424 + binimetinib,56,763.1,3.38097345132743,X-5205
X.5205.IN24.biib,INC424 + binimetinib,59,1252.8,5.54778761061947,X-5205
X.5205.IN24.biib,INC424 + binimetinib,62,1066.1,4.7216814159292,X-5205
X.5205.LK36,LKA136,0,278.1,1,X-5205
X.5205.LK36,LKA136,3,224.8,0.809029021855966,X-5205
X.5205.LK36,LKA136,7,260.8,0.93801504836976,X-5205
X.5205.LK36,LKA136,10,311.9,1.12110354711573,X-5205
X.5205.LK36,LKA136,14,357.7,1.28520243640272,X-5205
X.5205.LK36,LKA136,17,341.5,1.22715872447152,X-5205
X.5205.LK36,LKA136,21,322.1,1.1576495879613,X-5205
X.5205.LK36,LKA136,27,492.1,1.76675026872089,X-5205
X.5205.LK36,LKA136,32,546.7,1.96237907560014,X-5205
X.5205.LK36,LKA136,34,516.8,1.85524901469007,X-5205
X.5205.LK36,LKA136,38,609.3,2.18667144392691,X-5205
X.5205.trib,trametinib,0,210.7,1,X-5205
X.5205.trib,trametinib,5,299.2,1.41804440245631,X-5205
X.5205.trib,trametinib,7,349.4,1.6551724137931,X-5205
X.5205.trib,trametinib,11,366.6,1.73641946150213,X-5205
X.5205.trib,trametinib,14,561.9,2.65895134624469,X-5205
X.5205.uned,untreated,0,288.5,1,X-5205
X.5205.uned,untreated,3,406.4,1.40725388601036,X-5205
X.5205.uned,untreated,6,538.9,1.86493955094991,X-5205
X.5205.uned,untreated,10,643.7,2.22694300518135,X-5205
X.5205.uned,untreated,13,656.7,2.27184801381693,X-5205
X.5205.uned,untreated,17,900.6,3.11433506044905,X-5205
X.5205.uned,untreated,20,1063.3,3.67633851468048,X-5205
X.5205.uned,untreated,24,1180.6,4.08151986183074,X-5205
X.5205.uned,untreated,30,1315.5,4.54749568221071,X-5205
X.5205.WN74,WNT974,0,251.1,1,X-5205
X.5205.WN74,WNT974,1,276.1,1.09916699722332,X-5205
X.5205.WN74,WNT974,5,313.4,1.24712415708052,X-5205
X.5205.WN74,WNT974,7,296.4,1.17969059896866,X-5205
X.5205.WN74,WNT974,13,287.3,1.14359381197937,X-5205
X.5205.WN74,WNT974,17,378.6,1.50575168583895,X-5205
X.5205.WN74,WNT974,19,368.6,1.46608488694962,X-5205
X.5205.WN74,WNT974,23,472.1,1.87663625545418,X-5205
X.5205.WN74,WNT974,27,403.8,1.60571201904006,X-5205
X.5205.WN74,WNT974,30,483.3,1.92106307021023,X-5205
X.5205.WN74,WNT974,33,431.4,1.71519238397461,X-5205
X.5205.WN74,WNT974,37,635,2.52280840936136,X-5205
X.5205.WN74,WNT974,40,653.7,2.59698532328441,X-5205
X.5205.WN74,WNT974,45,657.5,2.61205870686236,X-5205
X.5205.WN74,WNT974,49,646.9,2.57001190003967,X-5205
X.5205.WN74,WNT974,51,732.7,2.91035303451012,X-5205
X.5205.WN74,WNT974,55,708.5,2.81435938119794,X-5205
X.5205.WN74,WNT974,58,848.7,3.37048790162634,X-5205
X.5205.WN74,WNT974,62,888.7,3.52915509718366,X-5205
X.007.BG98,BGJ398,0,202.3,1,X-007
X.007.BG98,BGJ398,4,590.3,2.90850959173635,X-007
X.007.BG98,BGJ398,7,796.3,3.92179045745204,X-007
X.007.BG98,BGJ398,11,1004.5,4.94589276930644,X-007
X.007.biib,binimetinib,0,216.3,1,X-007
X.007.biib,binimetinib,3,360.2,1.66221813161528,X-007
X.007.biib,binimetinib,6,324.5,1.4979291302347,X-007
X.007.biib,binimetinib,9,367,1.69351127473539,X-007
X.007.biib,binimetinib,13,372.3,1.71790151863783,X-007
X.007.biib,binimetinib,16,379.6,1.75149562816383,X-007
X.007.biib,binimetinib,23,344.7,1.59088817303267,X-007
X.007.biib,binimetinib,27,337.3,1.55683387022549,X-007
X.007.biib,binimetinib,30,340.1,1.56971928209848,X-007
X.007.BK20,BKM120,0,288.8,1,X-007
X.007.BK20,BKM120,4,419.9,1.45238095238095,X-007
X.007.BK20,BKM120,7,634.1,2.19151138716356,X-007
X.007.BK20,BKM120,11,702.5,2.42753623188406,X-007
X.007.BK20,BKM120,14,835,2.88474810213941,X-007
X.007.BY19,BYL719,0,274.7,1,X-007
X.007.BY19,BYL719,4,788.4,2.86325716358361,X-007
X.007.BY19,BYL719,7,1082.4,3.92963365977512,X-007
X.007.BY19,BYL719,11,1109,4.02611534276387,X-007
X.007.BY19.HS90,BYL719 + HSP990,0,293.3,1,X-007
X.007.BY19.HS90,BYL719 + HSP990,3,488.9,1.66462793068298,X-007
X.007.BY19.HS90,BYL719 + HSP990,6,261.8,0.892966360856269,X-007
X.007.BY19.HS90,BYL719 + HSP990,9,256.1,0.873598369011213,X-007
X.007.BY19.HS90,BYL719 + HSP990,13,311.3,1.0611620795107,X-007
X.007.BY19.HS90,BYL719 + HSP990,16,301.9,1.02922188243289,X-007
X.007.BY19.HS90,BYL719 + HSP990,20,481,1.63778457356439,X-007
X.007.BY19.HS90,BYL719 + HSP990,23,491.6,1.67380224260958,X-007
X.007.BY19.HS90,BYL719 + HSP990,27,434.6,1.48012232415902,X-007
X.007.BY19.HS90,BYL719 + HSP990,30,893.4,3.03907577302073,X-007
X.007.BY19.LJ16,BYL719 + LJM716,0,220.1,1,X-007
X.007.BY19.LJ16,BYL719 + LJM716,3,338.3,1.53459972862958,X-007
X.007.BY19.LJ16,BYL719 + LJM716,9,371.5,1.68475802804161,X-007
X.007.BY19.LJ16,BYL719 + LJM716,13,308.1,1.39800995024876,X-007
X.007.BY19.LJ16,BYL719 + LJM716,16,338.8,1.53686114880145,X-007
X.007.BY19.LJ16,BYL719 + LJM716,20,325.6,1.47715965626413,X-007
X.007.BY19.LJ16,BYL719 + LJM716,23,447.1,2.02668475802804,X-007
X.007.BY19.LJ16,BYL719 + LJM716,27,366.7,1.66304839439168,X-007
X.007.BY19.LJ16,BYL719 + LJM716,30,472.2,2.14020805065581,X-007
X.007.CL57,CLR457,0,226.1,1,X-007
X.007.CL57,CLR457,3,291.1,1.28621752531924,X-007
X.007.CL57,CLR457,6,285.3,1.26067811536768,X-007
X.007.CL57,CLR457,9,294.9,1.30295024218406,X-007
X.007.CL57,CLR457,13,336.6,1.48656979304271,X-007
X.007.CL57,CLR457,16,282.7,1.24922941435491,X-007
X.007.CL57,CLR457,20,367.9,1.62439453985029,X-007
X.007.CL57,CLR457,23,334.2,1.47600176133862,X-007
X.007.CL57,CLR457,27,372.3,1.64376926464113,X-007
X.007.CL57,CLR457,30,344.4,1.52091589608102,X-007
X.007.CL57,CLR457,34,366.7,1.61911052399824,X-007
X.007.CL57,CLR457,37,457.1,2.01717305151915,X-007
X.007.evus,everolimus,0,230.4,1,X-007
X.007.evus,everolimus,5,353.6,1.5324114088159,X-007
X.007.evus,everolimus,8,487.3,2.11019878997407,X-007
X.007.evus,everolimus,12,478,2.07000864304235,X-007
X.007.evus,everolimus,15,547,2.36819360414866,X-007
X.007.evus,everolimus,19,618.9,2.67891097666379,X-007
X.007.evus,everolimus,22,731.8,3.16681071737252,X-007
X.007.evus,everolimus,26,675.3,2.92264477095938,X-007
X.007.evus,everolimus,29,768.8,3.3267070008643,X-007
X.007.evus,everolimus,33,865.4,3.74416594641314,X-007
X.007.fiab,figitumumab,0,237.1,1,X-007
X.007.fiab,figitumumab,3,384.6,1.6194876102478,X-007
X.007.fiab,figitumumab,6,529.4,2.22763544729105,X-007
X.007.fiab,figitumumab,10,1253.6,5.26921461570769,X-007
X.007.HD01,HDM201,0,281.3,1,X-007
X.007.HD01,HDM201,4,780.1,2.76691462982643,X-007
X.007.HD01,HDM201,7,908.4,3.22139567835636,X-007
X.007.HD01,HDM201,11,1211.7,4.2957846262841,X-007
X.007.HS90,HSP990,0,256.8,1,X-007
X.007.HS90,HSP990,5,179,0.698215671062839,X-007
X.007.HS90,HSP990,8,174.2,0.679596586501164,X-007
X.007.HS90,HSP990,12,213.6,0.832428238944918,X-007
X.007.HS90,HSP990,15,180.1,0.702482544608223,X-007
X.007.HS90,HSP990,19,221.5,0.863072148952676,X-007
X.007.HS90,HSP990,22,249.6,0.972071373157486,X-007
X.007.HS90,HSP990,26,344.3,1.33941039565555,X-007
X.007.HS90,HSP990,29,581.1,2.25795190069822,X-007
X.007.IN80,INC280,0,300.4,1,X-007
X.007.IN80,INC280,3,809.7,2.68978102189781,X-007
X.007.IN80,INC280,6,731.4,2.42999336429993,X-007
X.007.IN80,INC280,9,968.6,3.21698739216987,X-007
X.007.IN80,INC280,13,1726.2,5.73059057730591,X-007
X.007.IN80.trab,INC280 + trastuzumab,0,291.9,1,X-007
X.007.IN80.trab,INC280 + trastuzumab,3,751,2.56742915670877,X-007
X.007.IN80.trab,INC280 + trastuzumab,6,945.4,3.23113690679413,X-007
X.007.IN80.trab,INC280 + trastuzumab,9,800,2.73472174803687,X-007
X.007.IN80.trab,INC280 + trastuzumab,13,748.8,2.55991806077159,X-007
X.007.IN80.trab,INC280 + trastuzumab,16,749.6,2.56264936838511,X-007
X.007.IN80.trab,INC280 + trastuzumab,20,805.6,2.75384090133151,X-007
X.007.IN80.trab,INC280 + trastuzumab,23,1024.1,3.49982929327415,X-007
X.007.IN80.trab,INC280 + trastuzumab,27,1047.1,3.57835438716285,X-007
X.007.IN80.trab,INC280 + trastuzumab,30,1662.5,5.67941276886309,X-007
X.007.LE11,LEE011,0,274.5,1,X-007
X.007.LE11,LEE011,4,876.5,3.18511796733212,X-007
X.007.LE11,LEE011,7,1091.3,3.96479128856624,X-007
X.007.LE11,LEE011,11,1386.7,5.03702359346642,X-007
X.007.LE11.evus,LEE011 + everolimus,0,272.1,1,X-007
X.007.LE11.evus,LEE011 + everolimus,3,446,1.63676309044306,X-007
X.007.LE11.evus,LEE011 + everolimus,6,459.5,1.68619553277188,X-007
X.007.LE11.evus,LEE011 + everolimus,10,352.2,1.29329915781765,X-007
X.007.LE11.evus,LEE011 + everolimus,13,269.1,0.989015012815818,X-007
X.007.LJ16,LJM716,0,238.7,1,X-007
X.007.LJ16,LJM716,3,533.2,2.22861910721736,X-007
X.007.LJ16,LJM716,6,802,3.35002085940759,X-007
X.007.LJ16,LJM716,9,1041.6,4.34960367125574,X-007
X.007.LJ16,LJM716,13,1975.1,8.24405506883605,X-007
X.007.LJ16.trab,LJM716 + trastuzumab,0,300.9,1,X-007
X.007.LJ16.trab,LJM716 + trastuzumab,3,925.3,3.06823451473998,X-007
X.007.LJ16.trab,LJM716 + trastuzumab,6,963.2,3.19377277244121,X-007
X.007.LJ16.trab,LJM716 + trastuzumab,9,1366.3,4.52898310698907,X-007
X.007.LJ16.trab,LJM716 + trastuzumab,13,1942.6,6.43789334216628,X-007
X.007.LL71,LLM871,0,270.2,1,X-007
X.007.LL71,LLM871,4,684.5,2.52765486725664,X-007
X.007.LL71,LLM871,7,923.3,3.40818584070796,X-007
X.007.LL71,LLM871,11,1507.6,5.56268436578171,X-007
X.007.trab,trastuzumab,0,216.1,1,X-007
X.007.trab,trastuzumab,3,248.1,1.14739751266697,X-007
X.007.trab,trastuzumab,6,336.7,1.55550437586366,X-007
X.007.trab,trastuzumab,10,516.7,2.38461538461539,X-007
X.007.trab,trastuzumab,13,315.7,1.45877475817596,X-007
X.007.trab,trastuzumab,17,618.2,2.85214187010594,X-007
X.007.trab,trastuzumab,20,721,3.3256563795486,X-007
X.007.trab,trastuzumab,24,948.2,4.37217871948411,X-007
X.007.trab,trastuzumab,27,922.2,4.25241824044219,X-007
