model_id,model
2286,X.1443.LK36
2287,X.1443.uned
2288,X.1479.5FFU
2289,X.1479.biib
2290,X.1479.BK20
2291,X.1479.BK20.LJ49
2292,X.1479.BY19
2293,X.1479.BY19.biib
2294,X.1479.BY19.ceab
2295,X.1479.BY19.ceab.enib
2296,X.1479.BY19.enib
2297,X.1479.BY19.LJ16
2298,X.1479.ceab
2299,X.1479.ceab.enib
2300,X.1479.CG97
2301,X.1479.CK20
2302,X.1479.CL57
2303,X.1479.enib
2304,X.1479.HD01
2305,X.1479.LE11
2306,X.1479.LJ49
2307,X.1479.LK36
2308,X.1479.uned
2309,X.1500.5FFU
2310,X.1500.biib
2311,X.1500.BK20
2312,X.1500.BK20.LJ49
2313,X.1500.BY19
2314,X.1500.BY19.biib
2315,X.1500.BY19.ceab
2316,X.1500.BY19.ceab.enib
2317,X.1500.BY19.enib
2318,X.1500.BY19.LJ16
2319,X.1500.ceab
2320,X.1500.ceab.enib
2321,X.1500.CG97
2322,X.1500.CK20
2323,X.1500.CL57
2324,X.1500.enib
2325,X.1500.HD01
2326,X.1500.LE11
2327,X.1500.LF27.biib
2328,X.1500.LJ49
2329,X.1500.LK36
2330,X.1500.uned
2331,X.1536.5FFU
2332,X.1536.biib
2333,X.1536.BK20
2334,X.1536.BK20.LJ49
2335,X.1536.BY19
2336,X.1536.BY19.biib
2337,X.1536.BY19.ceab
2338,X.1536.BY19.ceab.enib
2339,X.1536.BY19.enib
2340,X.1536.BY19.LJ16
2341,X.1536.ceab
2342,X.1536.ceab.enib
2343,X.1536.CK20
2344,X.1536.CL57
2345,X.1536.enib
2346,X.1536.HD01
2347,X.1536.LE11
2348,X.1536.LJ49
2349,X.1536.LK36
2350,X.1536.uned
2351,X.1538.BY19
2352,X.1538.BY19.biib
2353,X.1538.ceab
2354,X.1538.CL57
2355,X.1538.enib
2356,X.1538.LE11
2357,X.1538.uned
2358,X.1855.5FFU
2359,X.1855.biib
2360,X.1855.BK20
2361,X.1855.BK20.LJ49
2362,X.1855.BY19
2363,X.1855.BY19.biib
2364,X.1855.BY19.ceab
2365,X.1855.BY19.ceab.enib
2366,X.1855.BY19.enib
2367,X.1855.BY19.LJ16
2368,X.1855.ceab
2369,X.1855.ceab.enib
2370,X.1855.CG97
2371,X.1855.CK20
2372,X.1855.enib
2373,X.1855.HD01
2374,X.1855.LE11
2375,X.1855.LF27.biib
2376,X.1855.LJ49
2377,X.1855.LK36
2378,X.1855.uned
2379,X.2145.5FFU
2380,X.2145.biib
2381,X.2145.BK20
2382,X.2145.BK20.LJ49
2383,X.2145.BY19
2384,X.2145.BY19.biib
2385,X.2145.BY19.ceab
2386,X.2145.BY19.ceab.enib
2387,X.2145.BY19.enib
2388,X.2145.BY19.LJ16
2389,X.2145.ceab
2390,X.2145.ceab.enib
2391,X.2145.CG97
2392,X.2145.CK20
2393,X.2145.CL57
2394,X.2145.enib
2395,X.2145.HD01
2396,X.2145.LE11
2397,X.2145.LF27.biib
2398,X.2145.LJ49
2399,X.2145.LK36
2400,X.2145.uned
2401,X.2182.5FFU
2402,X.2182.biib
2403,X.2182.BK20
2404,X.2182.BK20.LJ49
2405,X.2182.BY19
2406,X.2182.BY19.biib
2407,X.2182.BY19.ceab
2408,X.2182.BY19.ceab.enib
2409,X.2182.BY19.enib
2410,X.2182.BY19.LJ16
2411,X.2182.ceab
2412,X.2182.ceab.enib
2413,X.2182.CG97
2414,X.2182.CK20
2415,X.2182.CL57
2416,X.2182.enib
2417,X.2182.HD01
2418,X.2182.LE11
2419,X.2182.LF27.biib
2420,X.2182.LJ49
2421,X.2182.LK36
2422,X.2182.uned
2423,X.2239.5FFU
2424,X.2239.biib
2425,X.2239.BK20.LJ49
2426,X.2239.BY19
2427,X.2239.BY19.biib
2428,X.2239.BY19.ceab
2429,X.2239.BY19.ceab.enib
2430,X.2239.BY19.enib
2431,X.2239.ceab
2432,X.2239.ceab.enib
2433,X.2239.CL57
2434,X.2239.enib
2435,X.2239.LE11
2436,X.2239.LF27.biib
2437,X.2239.LJ49
2438,X.2239.uned
2439,X.2374.5FFU
2440,X.2374.biib
2441,X.2374.BK20
2442,X.2374.BK20.LJ49
2443,X.2374.BY19
2444,X.2374.BY19.biib
2445,X.2374.BY19.ceab
2446,X.2374.BY19.ceab.enib
2447,X.2374.BY19.enib
2448,X.2374.BY19.LJ16
2449,X.2374.ceab
2450,X.2374.ceab.enib
2451,X.2374.CK20
2452,X.2374.CL57
2453,X.2374.enib
2454,X.2374.HD01
2455,X.2374.LE11
2456,X.2374.LF27.biib
2457,X.2374.LJ49
2458,X.2374.LK36
2459,X.2374.uned
2460,X.2403.5FFU
2461,X.2403.biib
2462,X.2403.BK20
2463,X.2403.BK20.LJ49
2464,X.2403.BY19
2465,X.2403.BY19.biib
2466,X.2403.BY19.ceab
2467,X.2403.BY19.ceab.enib
2468,X.2403.BY19.enib
2469,X.2403.BY19.LJ16
2470,X.2403.ceab
2471,X.2403.ceab.enib
2472,X.2403.CG97
2473,X.2403.CK20
2474,X.2403.CL57
2475,X.2403.enib
2476,X.2403.HD01
2477,X.2403.LE11
2478,X.2403.LJ49
2479,X.2403.LK36
2480,X.2403.uned
2481,X.2483.5FFU
2482,X.2483.biib
2483,X.2483.BK20
2484,X.2483.BK20.LJ49
2485,X.2483.BY19
2486,X.2483.BY19.biib
2487,X.2483.BY19.ceab
2488,X.2483.BY19.ceab.enib
2489,X.2483.BY19.enib
2490,X.2483.BY19.LJ16
2491,X.2483.ceab
2492,X.2483.ceab.enib
2493,X.2483.CG97
2494,X.2483.CK20
2495,X.2483.CL57
2496,X.2483.enib
2497,X.2483.HD01
2498,X.2483.LE11
2499,X.2483.LF27.biib
2500,X.2483.LJ49
2501,X.2483.LK36
2502,X.2483.uned
2503,X.2484.5FFU
2504,X.2484.biib
2505,X.2484.BK20
2506,X.2484.BK20.LJ49
2507,X.2484.BY19
2508,X.2484.BY19.biib
2509,X.2484.BY19.ceab
2510,X.2484.BY19.ceab.enib
2511,X.2484.BY19.enib
2512,X.2484.BY19.LJ16
2513,X.2484.ceab
2514,X.2484.ceab.enib
2515,X.2484.CG97
2516,X.2484.CK20
2517,X.2484.CL57
2518,X.2484.enib
2519,X.2484.HD01
2520,X.2484.LE11
2521,X.2484.LJ49
2522,X.2484.LK36
2523,X.2484.uned
2524,X.2514.LF27.biib
2525,X.2538.5FFU
2526,X.2538.biib
2527,X.2538.BK20
2528,X.2538.BK20.LJ49
2529,X.2538.BY19
2530,X.2538.BY19.biib
2531,X.2538.BY19.ceab
2532,X.2538.BY19.ceab.enib
2533,X.2538.BY19.enib
2534,X.2538.BY19.LJ16
2535,X.2538.ceab
2536,X.2538.ceab.enib
2537,X.2538.CG97
2538,X.2538.CK20
2539,X.2538.CL57
2540,X.2538.enib
2541,X.2538.HD01
2542,X.2538.LE11
2543,X.2538.LJ49
2544,X.2538.LK36
2545,X.2538.uned
2546,X.2573.5FFU
2547,X.2573.biib
2548,X.2573.BK20
2549,X.2573.BK20.LJ49
2550,X.2573.BY19
2551,X.2573.BY19.biib
2552,X.2573.BY19.ceab
2553,X.2573.BY19.ceab.enib
2554,X.2573.BY19.enib
2555,X.2573.BY19.LJ16
2556,X.2573.ceab
2557,X.2573.ceab.enib
2558,X.2573.CG97
2559,X.2573.CK20
2560,X.2573.CL57
2561,X.2573.enib
2562,X.2573.HD01
2563,X.2573.LE11
2564,X.2573.LF27.biib
2565,X.2573.LJ49
2566,X.2573.LK36
2567,X.2573.uned
2568,X.2659.5FFU
2569,X.2659.biib
2570,X.2659.BK20
2571,X.2659.BK20.LJ49
2572,X.2659.BY19
2573,X.2659.BY19.biib
2574,X.2659.BY19.ceab
2575,X.2659.BY19.ceab.enib
2576,X.2659.BY19.enib
2577,X.2659.BY19.LJ16
2578,X.2659.ceab
2579,X.2659.ceab.enib
2580,X.2659.CG97
2581,X.2659.CK20
2582,X.2659.CL57
2583,X.2659.enib
2584,X.2659.HD01
2585,X.2659.LE11
2586,X.2659.LF27.biib
2587,X.2659.LJ49
2588,X.2659.LK36
2589,X.2659.uned
2590,X.2761.LF27.biib
2591,X.2822.5FFU
2592,X.2822.biib
2593,X.2822.BK20
2594,X.2822.BK20.LJ49
2595,X.2822.BY19
2596,X.2822.BY19.biib
2597,X.2822.BY19.ceab
2598,X.2822.BY19.ceab.enib
2599,X.2822.BY19.enib
2600,X.2822.BY19.LJ16
2601,X.2822.ceab
2602,X.2822.ceab.enib
2603,X.2822.CG97
2604,X.2822.CK20
2605,X.2822.CL57
2606,X.2822.enib
2607,X.2822.HD01
2608,X.2822.LE11
2609,X.2822.LJ49
2610,X.2822.LK36
2611,X.2822.uned
2612,X.2846.5FFU
2613,X.2846.biib
2614,X.2846.BK20
2615,X.2846.BK20.LJ49
2616,X.2846.BY19
2617,X.2846.BY19.biib
2618,X.2846.BY19.ceab
2619,X.2846.BY19.ceab.enib
2620,X.2846.BY19.enib
2621,X.2846.BY19.LJ16
2622,X.2846.ceab
2623,X.2846.ceab.enib
2624,X.2846.CG97
2625,X.2846.CK20
2626,X.2846.CL57
2627,X.2846.enib
2628,X.2846.HD01
2629,X.2846.LE11
2630,X.2846.LJ49
2631,X.2846.LK36
2632,X.2846.uned
2633,X.2861.5FFU
2634,X.2861.biib
2635,X.2861.BK20
2636,X.2861.BK20.LJ49
2637,X.2861.BY19
2638,X.2861.BY19.biib
2639,X.2861.BY19.ceab
2640,X.2861.BY19.ceab.enib
2641,X.2861.BY19.enib
2642,X.2861.BY19.LJ16
2643,X.2861.ceab
2644,X.2861.ceab.enib
2645,X.2861.CG97
2646,X.2861.CK20
2647,X.2861.CL57
2648,X.2861.enib
2649,X.2861.HD01
2650,X.2861.LE11
2651,X.2861.LF27.biib
2652,X.2861.LJ49
2653,X.2861.LK36
2654,X.2861.uned
2655,X.3093.5FFU
2656,X.3093.biib
2657,X.3093.BK20
2658,X.3093.BK20.LJ49
2659,X.3093.BY19
2660,X.3093.BY19.biib
2661,X.3093.BY19.ceab
2662,X.3093.BY19.ceab.enib
2663,X.3093.BY19.enib
2664,X.3093.BY19.LJ16
2665,X.3093.ceab
2666,X.3093.ceab.enib
2667,X.3093.CG97
2668,X.3093.CK20
2669,X.3093.CL57
2670,X.3093.enib
2671,X.3093.HD01
2672,X.3093.LE11
2673,X.3093.LJ49
2674,X.3093.LK36
2675,X.3093.uned
2676,X.3205.5FFU
2677,X.3205.biib
2678,X.3205.BK20
2679,X.3205.BK20.LJ49
2680,X.3205.BY19
2681,X.3205.BY19.biib
2682,X.3205.BY19.ceab
2683,X.3205.BY19.ceab.enib
2684,X.3205.BY19.enib
2685,X.3205.BY19.LJ16
2686,X.3205.ceab
2687,X.3205.ceab.enib
2688,X.3205.CG97
2689,X.3205.CK20
2690,X.3205.CL57
2691,X.3205.enib
2692,X.3205.HD01
2693,X.3205.LE11
2694,X.3205.LF27.biib
2695,X.3205.LJ49
2696,X.3205.LK36
2697,X.3205.uned
2698,X.3224.5FFU
2699,X.3224.biib
2700,X.3224.BK20
2701,X.3224.BK20.LJ49
2702,X.3224.BY19
2703,X.3224.BY19.biib
2704,X.3224.BY19.ceab
2705,X.3224.BY19.ceab.enib
2706,X.3224.BY19.enib
2707,X.3224.BY19.LJ16
2708,X.3224.ceab
2709,X.3224.ceab.enib
2710,X.3224.CG97
2711,X.3224.CK20
2712,X.3224.CL57
2713,X.3224.enib
2714,X.3224.HD01
2715,X.3224.LE11
2716,X.3224.LJ49
2717,X.3224.LK36
2718,X.3224.uned
2719,X.3267.5FFU
2720,X.3267.biib
2721,X.3267.BK20
2722,X.3267.BK20.LJ49
2723,X.3267.BY19
2724,X.3267.BY19.biib
2725,X.3267.BY19.ceab
2726,X.3267.BY19.ceab.enib
2727,X.3267.BY19.enib
2728,X.3267.BY19.LJ16
2729,X.3267.ceab
2730,X.3267.ceab.enib
2731,X.3267.CG97
2732,X.3267.CK20
2733,X.3267.CL57
2734,X.3267.enib
2735,X.3267.HD01
2736,X.3267.LE11
2737,X.3267.LJ49
2738,X.3267.LK36
2739,X.3267.uned
2740,X.3671.5FFU
2741,X.3671.biib
2742,X.3671.ceab
2743,X.3671.uned
2744,X.3684.LF27.biib
2745,X.3792.5FFU
2746,X.3792.biib
2747,X.3792.BK20
2748,X.3792.BK20.LJ49
2749,X.3792.BY19
2750,X.3792.BY19.biib
2751,X.3792.BY19.ceab
2752,X.3792.BY19.ceab.enib
2753,X.3792.BY19.enib
2754,X.3792.BY19.LJ16
2755,X.3792.ceab
2756,X.3792.ceab.enib
2757,X.3792.CG97
2758,X.3792.CK20
2759,X.3792.CL57
2760,X.3792.enib
2761,X.3792.HD01
2762,X.3792.LE11
2763,X.3792.LF27.biib
2764,X.3792.LJ49
2765,X.3792.LK36
2766,X.3792.uned
2767,X.4087.5FFU
2768,X.4087.biib
2769,X.4087.BK20
2770,X.4087.BK20.LJ49
2771,X.4087.BY19
2772,X.4087.BY19.biib
2773,X.4087.BY19.ceab
2774,X.4087.BY19.ceab.enib
2775,X.4087.BY19.enib
2776,X.4087.BY19.LJ16
2777,X.4087.ceab
2778,X.4087.ceab.enib
2779,X.4087.CG97
2780,X.4087.CK20
2781,X.4087.CL57
2782,X.4087.enib
2783,X.4087.HD01
2784,X.4087.LE11
2785,X.4087.LF27.biib
2786,X.4087.LJ49
2787,X.4087.LK36
2788,X.4087.uned
2789,X.4145.abne
2790,X.4145.biib
2791,X.4145.bipk
2792,X.4145.BK20
2793,X.4145.BK20.biib
2794,X.4145.BK20.LD25
2795,X.4145.BY19
2796,X.4145.BY19.LJ16
2797,X.4145.CL57
2798,X.4145.fiab
2799,X.4145.fiab.biib
2800,X.4145.gepk
2801,X.4145.HD01
2802,X.4145.IN24
2803,X.4145.IN24.biib
2804,X.4145.LE11
2805,X.4145.LK36
2806,X.4145.trib
2807,X.4145.uned
2808,X.4145.WN74
2809,X.5238.LF27.biib
2810,X.5254.5FFU
2811,X.5254.biib
2812,X.5254.BK20
2813,X.5254.BK20.LJ49
2814,X.5254.BY19
2815,X.5254.BY19.biib
2816,X.5254.BY19.ceab
2817,X.5254.BY19.ceab.enib
2818,X.5254.BY19.enib
2819,X.5254.BY19.LJ16
2820,X.5254.ceab
2821,X.5254.ceab.enib
2822,X.5254.CG97
2823,X.5254.CK20
2824,X.5254.CL57
2825,X.5254.enib
2826,X.5254.HD01
2827,X.5254.LE11
2828,X.5254.LF27.biib
2829,X.5254.LJ49
2830,X.5254.LK36
2831,X.5254.uned
2832,X.5405.5FFU
2833,X.5405.biib
2834,X.5405.BK20
2835,X.5405.BK20.LJ49
2836,X.5405.BY19
2837,X.5405.BY19.biib
2838,X.5405.BY19.ceab
2839,X.5405.BY19.ceab.enib
2840,X.5405.BY19.enib
2841,X.5405.BY19.LJ16
2842,X.5405.ceab
2843,X.5405.ceab.enib
2844,X.5405.CG97
2845,X.5405.CK20
2846,X.5405.CL57
2847,X.5405.enib
2848,X.5405.HD01
2849,X.5405.LE11
2850,X.5405.LJ49
2851,X.5405.LK36
2852,X.5405.uned
2853,X.5421.LF27.biib
2854,X.5438.5FFU
2855,X.5438.biib
2856,X.5438.BK20
2857,X.5438.BK20.LJ49
2858,X.5438.BY19
2859,X.5438.BY19.biib
2860,X.5438.BY19.ceab
2861,X.5438.BY19.ceab.enib
2862,X.5438.BY19.enib
2863,X.5438.BY19.LJ16
2864,X.5438.ceab
2865,X.5438.ceab.enib
2866,X.5438.CG97
2867,X.5438.CK20
2868,X.5438.CL57
2869,X.5438.enib
2870,X.5438.HD01
2871,X.5438.LE11
2872,X.5438.LF27.biib
2873,X.5438.LJ49
2874,X.5438.LK36
2875,X.5438.uned
2876,X.5446.5FFU
2877,X.5446.biib
2878,X.5446.BK20
2879,X.5446.BK20.LJ49
2880,X.5446.BY19
2881,X.5446.BY19.biib
2882,X.5446.BY19.ceab
2883,X.5446.BY19.ceab.enib
2884,X.5446.BY19.enib
2885,X.5446.BY19.LJ16
2886,X.5446.ceab
2887,X.5446.ceab.enib
2888,X.5446.CG97
2889,X.5446.CK20
2890,X.5446.CL57
2891,X.5446.enib
2892,X.5446.HD01
2893,X.5446.LE11
2894,X.5446.LF27.biib
2895,X.5446.LJ49
2896,X.5446.LK36
2897,X.5446.uned
2898,X.5494.5FFU
2899,X.5494.biib
2900,X.5494.BK20
2901,X.5494.BK20.LJ49
2902,X.5494.BY19
2903,X.5494.BY19.biib
2904,X.5494.BY19.ceab.enib
2905,X.5494.BY19.enib
2906,X.5494.BY19.LJ16
2907,X.5494.ceab.enib
2908,X.5494.CG97
2909,X.5494.CK20
2910,X.5494.CL57
2911,X.5494.enib
2912,X.5494.HD01
2913,X.5494.LE11
2914,X.5494.LJ49
2915,X.5494.LK36
2916,X.5494.uned
2917,X.5495.5FFU
2918,X.5495.biib
2919,X.5495.BK20
2920,X.5495.BK20.LJ49
2921,X.5495.BY19
2922,X.5495.BY19.biib
2923,X.5495.BY19.ceab
2924,X.5495.BY19.ceab.enib
2925,X.5495.BY19.enib
2926,X.5495.BY19.LJ16
2927,X.5495.ceab
2928,X.5495.ceab.enib
2929,X.5495.CG97
2930,X.5495.CK20
2931,X.5495.CL57
2932,X.5495.enib
2933,X.5495.HD01
2934,X.5495.LE11
2935,X.5495.LF27.biib
2936,X.5495.LJ49
2937,X.5495.LK36
2938,X.5495.uned
2939,X.5536.LF27.biib
2940,X.5578.5FFU
2941,X.5578.biib
2942,X.5578.BK20
2943,X.5578.BK20.LJ49
2944,X.5578.BY19
2945,X.5578.BY19.biib
2946,X.5578.BY19.ceab
2947,X.5578.BY19.ceab.enib
2948,X.5578.BY19.enib
2949,X.5578.BY19.LJ16
2950,X.5578.ceab
2951,X.5578.ceab.enib
2952,X.5578.CG97
2953,X.5578.CK20
2954,X.5578.CL57
2955,X.5578.enib
2956,X.5578.HD01
2957,X.5578.LE11
2958,X.5578.LJ49
2959,X.5578.LK36
2960,X.5578.uned
2961,X.007.BG98
2962,X.007.biib
2963,X.007.BK20
2964,X.007.BY19
2965,X.007.BY19.HS90
2966,X.007.BY19.LJ16
2967,X.007.CL57
2968,X.007.evus
2969,X.007.fiab
2970,X.007.HD01
2971,X.007.HS90
2972,X.007.IN80
2973,X.007.IN80.trab
2974,X.007.LE11
2975,X.007.LE11.evus
2976,X.007.LJ16
2977,X.007.LJ16.trab
2978,X.007.LL71
2979,X.007.trab
2980,X.010.BG98
2981,X.010.biib
2982,X.010.BK20
2983,X.010.BY19
2984,X.010.BY19.HS90
2985,X.010.BY19.LJ16
2986,X.010.CL57
2987,X.010.evus
2988,X.010.fiab
2989,X.010.HD01
2990,X.010.HS90
2991,X.010.IN80
2992,X.010.IN80.trab
2993,X.010.LE11
2994,X.010.LE11.evus
2995,X.010.LJ16
2996,X.010.LJ16.trab
2997,X.010.LL71
2998,X.010.trab
2999,X.010.uned
3000,X.011.BG98
3001,X.011.biib
3002,X.011.BK20
3003,X.011.BY19
3004,X.011.BY19.HS90
3005,X.011.BY19.LJ16
3006,X.011.CL57
3007,X.011.evus
3008,X.011.fiab
3009,X.011.HD01
3010,X.011.HS90
3011,X.011.IN80
3012,X.011.IN80.trab
3013,X.011.LE11
3014,X.011.LE11.evus
3015,X.011.LJ16
3016,X.011.LJ16.trab
3017,X.011.LL71
3018,X.011.trab
3019,X.015.BG98
3020,X.015.biib
3021,X.015.BK20
3022,X.015.BY19
3023,X.015.BY19.HS90
3024,X.015.BY19.LJ16
3025,X.015.CL57
3026,X.015.evus
3027,X.015.fiab
3028,X.015.HD01
3029,X.015.HS90
3030,X.015.IN80
3031,X.015.IN80.trab
3032,X.015.LE11
3033,X.015.LE11.evus
3034,X.015.LJ16
3035,X.015.LJ16.trab
3036,X.015.LL71
3037,X.015.trab
3038,X.015.uned
3039,X.017.BG98
3040,X.017.biib
3041,X.017.BK20
3042,X.017.BY19
3043,X.017.BY19.HS90
3044,X.017.BY19.LJ16
3045,X.017.CL57
3046,X.017.evus
3047,X.017.fiab
3048,X.017.HD01
3049,X.017.HS90
3050,X.017.IN80
3051,X.017.IN80.trab
3052,X.017.LE11
3053,X.017.LJ16
3054,X.017.LJ16.trab
3055,X.017.LL71
3056,X.017.trab
3057,X.017.uned
3058,X.020.BG98
3059,X.020.biib
3060,X.020.BK20
3061,X.020.BY19
3062,X.020.BY19.HS90
3063,X.020.BY19.LJ16
3064,X.020.CL57
3065,X.020.evus
3066,X.020.fiab
3067,X.020.HD01
3068,X.020.HS90
3069,X.020.IN80
3070,X.020.IN80.trab
3071,X.020.LE11
3072,X.020.LE11.evus
3073,X.020.LJ16
3074,X.020.LJ16.trab
3075,X.020.LL71
3076,X.020.trab
3077,X.020.uned
3078,X.023.BY19
3079,X.023.BY19.HS90
3080,X.023.BY19.LJ16
3081,X.023.evus
3082,X.023.HS90
3083,X.023.LE11
3084,X.023.LE11.evus
3085,X.023.LJ16
3086,X.023.uned
3087,X.024.BY19
3088,X.024.BY19.HS90
3089,X.024.BY19.LJ16
3090,X.024.evus
3091,X.024.HS90
3092,X.024.LE11
3093,X.024.LE11.evus
3094,X.024.LJ16
3095,X.024.uned
3096,X.025.BG98
3097,X.025.biib
3098,X.025.BK20
3099,X.025.BY19
3100,X.025.BY19.HS90
3101,X.025.BY19.LJ16
3102,X.025.CL57
3103,X.025.evus
3104,X.025.fiab
3105,X.025.HD01
3106,X.025.HS90
3107,X.025.IN80
3108,X.025.IN80.trab
3109,X.025.LE11
3110,X.025.LE11.evus
3111,X.025.LJ16
3112,X.025.LJ16.trab
3113,X.025.trab
3114,X.025.uned
3115,X.027.BK20
3116,X.027.BY19
3117,X.027.BY19.HS90
3118,X.027.CL57
3119,X.027.fiab
3120,X.027.HD01
3121,X.027.LE11
3122,X.027.LJ16
3123,X.027.LL71
3124,X.027.trab
3125,X.028.BG98
3126,X.028.biib
3127,X.028.BK20
3128,X.028.BY19
3129,X.028.BY19.HS90
3130,X.028.BY19.LJ16
3131,X.028.CL57
3132,X.028.evus
3133,X.028.fiab
3134,X.028.HD01
3135,X.028.HS90
3136,X.028.IN80
3137,X.028.IN80.trab
3138,X.028.LE11
3139,X.028.LE11.evus
3140,X.028.LJ16
3141,X.028.LJ16.trab
3142,X.028.LL71
3143,X.028.trab
3144,X.029.BG98
3145,X.029.biib
3146,X.029.BK20
3147,X.029.BY19
3148,X.029.BY19.HS90
3149,X.029.BY19.LJ16
3150,X.029.CL57
3151,X.029.evus
3152,X.029.fiab
3153,X.029.HD01
3154,X.029.HS90
3155,X.029.IN80
3156,X.029.IN80.trab
3157,X.029.LE11
3158,X.029.LJ16.trab
3159,X.029.LL71
3160,X.029.trab
3161,X.031.BG98
3162,X.031.biib
3163,X.031.BK20
3164,X.031.BY19
3165,X.031.BY19.HS90
3166,X.031.CL57
3167,X.031.evus
3168,X.031.fiab
3169,X.031.HD01
3170,X.031.HS90
3171,X.031.IN80
3172,X.031.IN80.trab
3173,X.031.LE11
3174,X.031.LE11.evus
3175,X.031.LJ16
3176,X.031.LJ16.trab
3177,X.031.LL71
3178,X.031.trab
3179,X.031.uned
3180,X.034.BG98
3181,X.034.biib
3182,X.034.BK20
3183,X.034.BY19
3184,X.034.BY19.HS90
3185,X.034.BY19.LJ16
3186,X.034.CL57
3187,X.034.evus
3188,X.034.fiab
3189,X.034.HD01
3190,X.034.HS90
3191,X.034.IN80
3192,X.034.IN80.trab
3193,X.034.LE11
3194,X.034.LE11.evus
3195,X.034.LJ16
3196,X.034.LJ16.trab
3197,X.034.LL71
3198,X.034.trab
3199,X.035.BG98
3200,X.035.biib
3201,X.035.BK20
3202,X.035.BY19
3203,X.035.BY19.HS90
3204,X.035.BY19.LJ16
3205,X.035.evus
3206,X.035.fiab
3207,X.035.HD01
3208,X.035.HS90
3209,X.035.IN80.trab
3210,X.035.LE11
3211,X.035.LE11.evus
3212,X.035.LJ16
3213,X.035.LJ16.trab
3214,X.035.LL71
3215,X.035.trab
3216,X.037.BG98
3217,X.037.biib
3218,X.037.BK20
3219,X.037.BY19
3220,X.037.BY19.HS90
3221,X.037.CL57
3222,X.037.evus
3223,X.037.fiab
3224,X.037.HD01
3225,X.037.HS90
3226,X.037.IN80
3227,X.037.IN80.trab
3228,X.037.LE11
3229,X.037.LE11.evus
3230,X.037.LJ16
3231,X.037.LJ16.trab
3232,X.037.LL71
3233,X.037.trab
3234,X.037.uned
3235,X.038.BG98
3236,X.038.biib
3237,X.038.BK20
3238,X.038.BY19
3239,X.038.BY19.HS90
3240,X.038.BY19.LJ16
3241,X.038.CL57
3242,X.038.evus
3243,X.038.fiab
3244,X.038.HD01
3245,X.038.HS90
3246,X.038.IN80
3247,X.038.IN80.trab
3248,X.038.LE11
3249,X.038.LE11.evus
3250,X.038.LJ16
3251,X.038.LJ16.trab
3252,X.038.LL71
3253,X.038.trab
3254,X.038.uned
3255,X.039.BY19
3256,X.039.BY19.HS90
3257,X.039.BY19.LJ16
3258,X.039.evus
3259,X.039.HS90
3260,X.039.LE11
3261,X.039.LE11.evus
3262,X.039.LJ16
3263,X.039.uned
3264,X.050.BY19
3265,X.050.BY19.HS90
3266,X.050.BY19.LJ16
3267,X.050.evus
3268,X.050.HS90
3269,X.050.LE11
3270,X.050.LE11.evus
3271,X.050.LJ16
3272,X.050.uned
3273,X.056.BG98
3274,X.056.biib
3275,X.056.BK20
3276,X.056.BY19
3277,X.056.BY19.HS90
3278,X.056.BY19.LJ16
3279,X.056.CL57
3280,X.056.evus
3281,X.056.fiab
3282,X.056.HD01
3283,X.056.HS90
3284,X.056.IN80
3285,X.056.IN80.trab
3286,X.056.LE11
3287,X.056.LE11.evus
3288,X.056.LJ16
3289,X.056.LJ16.trab
3290,X.056.LL71
3291,X.056.trab
3292,X.056.uned
3293,X.057.BG98
3294,X.057.biib
3295,X.057.BK20
3296,X.057.BY19
3297,X.057.BY19.HS90
3298,X.057.BY19.LJ16
3299,X.057.CL57
3300,X.057.evus
3301,X.057.fiab
3302,X.057.HD01
3303,X.057.HS90
3304,X.057.IN80
3305,X.057.IN80.trab
3306,X.057.LE11
3307,X.057.LE11.evus
3308,X.057.LJ16
3309,X.057.LJ16.trab
3310,X.057.LL71
3311,X.057.trab
3312,X.064.BG98
3313,X.064.biib
3314,X.064.BK20
3315,X.064.BY19
3316,X.064.BY19.HS90
3317,X.064.BY19.LJ16
3318,X.064.CL57
3319,X.064.evus
3320,X.064.fiab
3321,X.064.HD01
3322,X.064.HS90
3323,X.064.IN80
3324,X.064.IN80.trab
3325,X.064.LE11
3326,X.064.LE11.evus
3327,X.064.LJ16
3328,X.064.LJ16.trab
3329,X.064.LL71
3330,X.064.trab
3331,X.065.BG98
3332,X.065.biib
3333,X.065.BK20
3334,X.065.BY19
3335,X.065.BY19.HS90
3336,X.065.BY19.LJ16
3337,X.065.CL57
3338,X.065.evus
3339,X.065.fiab
3340,X.065.HD01
3341,X.065.HS90
3342,X.065.IN80
3343,X.065.IN80.trab
3344,X.065.LE11
3345,X.065.LE11.evus
3346,X.065.LJ16
3347,X.065.LJ16.trab
3348,X.065.LL71
3349,X.065.trab
3350,X.065.uned
3351,X.067.BG98
3352,X.067.biib
3353,X.067.BK20
3354,X.067.BY19
3355,X.067.BY19.HS90
3356,X.067.BY19.LJ16
3357,X.067.CL57
3358,X.067.evus
3359,X.067.fiab
3360,X.067.HD01
3361,X.067.HS90
3362,X.067.IN80
3363,X.067.IN80.trab
3364,X.067.LE11
3365,X.067.LE11.evus
3366,X.067.LJ16
3367,X.067.LJ16.trab
3368,X.067.LL71
3369,X.067.trab
3370,X.074.BY19
3371,X.074.BY19.HS90
3372,X.074.BY19.LJ16
3373,X.074.evus
3374,X.074.HS90
3375,X.074.LE11
3376,X.074.LE11.evus
3377,X.074.LJ16
