model_id,model
2439,X.138.evus
2440,X.138.fiab
2441,X.138.HD01
2442,X.138.HS90
2443,X.138.IN80
2444,X.138.IN80.trab
2445,X.138.LE11
2446,X.138.LE11.evus
2447,X.138.LJ16
2448,X.138.LJ16.trab
2449,X.138.LL71
2450,X.138.trab
2451,X.1402.LF27.biib
2452,X.1407.BG98
2453,X.1407.biib
2454,X.1407.BK20
2455,X.1407.BY19
2456,X.1407.BY19.LE11
2457,X.1407.BY19.LJ16
2458,X.1407.CG97
2459,X.1407.CL57
2460,X.1407.HD01
2461,X.1407.IN24
2462,X.1407.LE11
2463,X.1407.LE11.evus
2464,X.1407.LF02
2465,X.1407.LF27.evus
2466,X.1407.LJ16
2467,X.1407.LJ16.trab
2468,X.1407.LK36
2469,X.1407.LL71
2470,X.1407.pael
2471,X.1407.taen
2472,X.1407.trab
2473,X.1407.uned
2474,X.141.BY19
2475,X.141.BY19.HS90
2476,X.141.BY19.LJ16
2477,X.141.evus
2478,X.141.HS90
2479,X.141.LE11
2480,X.141.LE11.evus
2481,X.141.LJ16
2482,X.141.uned
2483,X.142.BY19
2484,X.142.BY19.HS90
2485,X.142.BY19.LJ16
2486,X.142.evus
2487,X.142.HS90
2488,X.142.LE11
2489,X.142.LJ16
2490,X.142.uned
2491,X.1441.5FFU
2492,X.1441.biib
2493,X.1441.BK20
2494,X.1441.BK20.LJ49
2495,X.1441.BY19
2496,X.1441.BY19.biib
2497,X.1441.BY19.ceab
2498,X.1441.BY19.ceab.enib
2499,X.1441.BY19.enib
2500,X.1441.BY19.LJ16
2501,X.1441.ceab
2502,X.1441.ceab.enib
2503,X.1441.CG97
2504,X.1441.CK20
2505,X.1441.CL57
2506,X.1441.enib
2507,X.1441.HD01
2508,X.1441.LE11
2509,X.1441.LJ49
2510,X.1441.LK36
2511,X.1441.uned
2512,X.1442.BG98
2513,X.1442.biib
2514,X.1442.BK20
2515,X.1442.BK20.biib
2516,X.1442.BY19
2517,X.1442.BY19.LG47
2518,X.1442.BY19.LJ16
2519,X.1442.ceab
2520,X.1442.CG97
2521,X.1442.CK20
2522,X.1442.CL57
2523,X.1442.erib
2524,X.1442.HD01
2525,X.1442.HS90
2526,X.1442.IN80
2527,X.1442.LC61.pael
2528,X.1442.LE11
2529,X.1442.LG47
2530,X.1442.LL71
2531,X.1442.pael
2532,X.1442.uned
2533,X.1443.5FFU
2534,X.1443.biib
2535,X.1443.BK20
2536,X.1443.BK20.LJ49
2537,X.1443.BY19
2538,X.1443.BY19.biib
2539,X.1443.BY19.ceab
2540,X.1443.BY19.ceab.enib
2541,X.1443.BY19.enib
2542,X.1443.BY19.LJ16
2543,X.1443.ceab
2544,X.1443.ceab.enib
2545,X.1443.CG97
2546,X.1443.CK20
2547,X.1443.CL57
2548,X.1443.enib
2549,X.1443.HD01
2550,X.1443.LE11
2551,X.1443.LF27.biib
2552,X.1443.LJ49
2553,X.1443.LK36
2554,X.1443.uned
2555,X.144.BY19.HS90
2556,X.144.BY19.LJ16
2557,X.144.evus
2558,X.144.HS90
2559,X.144.LE11
2560,X.144.LE11.evus
2561,X.144.LJ16
2562,X.144.uned
2563,X.1468.BG98
2564,X.1468.biib
2565,X.1468.BK20
2566,X.1468.BY19
2567,X.1468.BY19.LE11
2568,X.1468.BY19.LJ16
2569,X.1468.CG97
2570,X.1468.CL57
2571,X.1468.HD01
2572,X.1468.IN24
2573,X.1468.LE11
2574,X.1468.LE11.evus
2575,X.1468.LF02
2576,X.1468.LF27.evus
2577,X.1468.LJ16
2578,X.1468.LJ16.trab
2579,X.1468.LK36
2580,X.1468.LL71
2581,X.1468.pael
2582,X.1468.taen
2583,X.1468.trab
2584,X.1468.uned
2585,X.146.BY19
2586,X.146.BY19.HS90
2587,X.146.BY19.LJ16
2588,X.146.HS90
2589,X.146.LE11
2590,X.146.LE11.evus
2591,X.146.LJ16
2592,X.146.uned
2593,X.1479.5FFU
2594,X.1479.biib
2595,X.1479.BK20
2596,X.1479.BK20.LJ49
2597,X.1479.BY19
2598,X.1479.BY19.biib
2599,X.1479.BY19.ceab
2600,X.1479.BY19.ceab.enib
2601,X.1479.BY19.enib
2602,X.1479.BY19.LJ16
2603,X.1479.ceab
2604,X.1479.ceab.enib
2605,X.1479.CG97
2606,X.1479.CK20
2607,X.1479.CL57
2608,X.1479.enib
2609,X.1479.HD01
2610,X.1479.LE11
2611,X.1479.LJ49
2612,X.1479.LK36
2613,X.1479.uned
2614,X.1499.BG98
2615,X.1499.biib
2616,X.1499.BK20
2617,X.1499.BK20.biib
2618,X.1499.BY19
2619,X.1499.BY19.LG47
2620,X.1499.BY19.LJ16
2621,X.1499.ceab
2622,X.1499.CG97
2623,X.1499.CK20
2624,X.1499.CL57
2625,X.1499.erib
2626,X.1499.HD01
2627,X.1499.HS90
2628,X.1499.IN80
2629,X.1499.LC61.pael
2630,X.1499.LE11
2631,X.1499.LF27.biib
2632,X.1499.LG47
2633,X.1499.LL71
2634,X.1499.pael
2635,X.1499.uned
2636,X.1500.5FFU
2637,X.1500.biib
2638,X.1500.BK20
2639,X.1500.BK20.LJ49
2640,X.1500.BY19
2641,X.1500.BY19.biib
2642,X.1500.BY19.ceab
2643,X.1500.BY19.ceab.enib
2644,X.1500.BY19.enib
2645,X.1500.BY19.LJ16
2646,X.1500.ceab
2647,X.1500.ceab.enib
2648,X.1500.CG97
2649,X.1500.CK20
2650,X.1500.CL57
2651,X.1500.enib
2652,X.1500.HD01
2653,X.1500.LE11
2654,X.1500.LF27.biib
2655,X.1500.LJ49
2656,X.1500.LK36
2657,X.1500.uned
2658,X.1536.5FFU
2659,X.1536.biib
2660,X.1536.BK20
2661,X.1536.BK20.LJ49
2662,X.1536.BY19
2663,X.1536.BY19.biib
2664,X.1536.BY19.ceab
2665,X.1536.BY19.ceab.enib
2666,X.1536.BY19.enib
2667,X.1536.BY19.LJ16
2668,X.1536.ceab
2669,X.1536.ceab.enib
2670,X.1536.CK20
2671,X.1536.CL57
2672,X.1536.enib
2673,X.1536.HD01
2674,X.1536.LE11
2675,X.1536.LJ49
2676,X.1536.LK36
2677,X.1536.uned
2678,X.1538.BY19
2679,X.1538.BY19.biib
2680,X.1538.ceab
2681,X.1538.CL57
2682,X.1538.enib
2683,X.1538.LE11
2684,X.1538.uned
2685,X.154.BG98
2686,X.154.biib
2687,X.154.BK20
2688,X.154.BY19
2689,X.154.BY19.HS90
2690,X.154.BY19.LJ16
2691,X.154.CL57
2692,X.154.evus
2693,X.154.fiab
2694,X.154.HD01
2695,X.154.HS90
2696,X.154.IN80
2697,X.154.IN80.trab
2698,X.154.LE11
2699,X.154.LE11.evus
2700,X.154.LJ16
2701,X.154.LJ16.trab
2702,X.154.trab
2703,X.154.uned
2704,X.1586.BG98
2705,X.1586.biib
2706,X.1586.BK20
2707,X.1586.BK20.biib
2708,X.1586.BY19
2709,X.1586.BY19.LG47
2710,X.1586.BY19.LJ16
2711,X.1586.ceab
2712,X.1586.CG97
2713,X.1586.CK20
2714,X.1586.CL57
2715,X.1586.erib
2716,X.1586.HD01
2717,X.1586.HS90
2718,X.1586.IN80
2719,X.1586.LC61.pael
2720,X.1586.LE11
2721,X.1586.LF27.biib
2722,X.1586.LG47
2723,X.1586.LL71
2724,X.1586.pael
2725,X.1586.uned
2726,X.158.BG98
2727,X.158.biib
2728,X.158.BK20
2729,X.158.BY19
2730,X.158.BY19.HS90
2731,X.158.CL57
2732,X.158.evus
2733,X.158.fiab
2734,X.158.HD01
2735,X.158.HS90
2736,X.158.IN80
2737,X.158.IN80.trab
2738,X.158.LE11
2739,X.158.LE11.evus
2740,X.158.LJ16
2741,X.158.LJ16.trab
2742,X.158.LL71
2743,X.158.trab
2744,X.158.uned
2745,X.1600.BG98
2746,X.1600.biib
2747,X.1600.BK20
2748,X.1600.BY19
2749,X.1600.BY19.LE11
2750,X.1600.BY19.LJ16
2751,X.1600.CG97
2752,X.1600.CL57
2753,X.1600.HD01
2754,X.1600.IN24
2755,X.1600.LE11
2756,X.1600.LE11.evus
2757,X.1600.LF02
2758,X.1600.LF27.evus
2759,X.1600.LJ16
2760,X.1600.LJ16.trab
2761,X.1600.LK36
2762,X.1600.LL71
2763,X.1600.pael
2764,X.1600.taen
2765,X.1600.trab
2766,X.1600.uned
2767,X.160.BG98
2768,X.160.biib
2769,X.160.BK20
2770,X.160.BY19
2771,X.160.BY19.HS90
2772,X.160.BY19.LJ16
2773,X.160.CL57
2774,X.160.evus
2775,X.160.fiab
2776,X.160.HD01
2777,X.160.HS90
2778,X.160.IN80
2779,X.160.IN80.trab
2780,X.160.LE11
2781,X.160.LE11.evus
2782,X.160.LJ16
2783,X.160.LJ16.trab
2784,X.160.LL71
2785,X.161.BG98
2786,X.161.biib
2787,X.161.BK20
2788,X.161.BY19
2789,X.161.BY19.HS90
2790,X.161.BY19.LJ16
2791,X.161.CL57
2792,X.161.evus
2793,X.161.fiab
2794,X.161.HD01
2795,X.161.HS90
2796,X.161.IN80
2797,X.161.IN80.trab
2798,X.161.LE11
2799,X.161.LE11.evus
2800,X.161.LJ16
2801,X.161.LJ16.trab
2802,X.161.LL71
2803,X.161.trab
2804,X.161.uned
2805,X.162.BY19
2806,X.162.BY19.HS90
2807,X.162.BY19.LJ16
2808,X.162.evus
2809,X.162.HS90
2810,X.162.LE11
2811,X.162.LE11.evus
2812,X.162.uned
2813,X.1631.BG98
2814,X.1631.biib
2815,X.1631.BK20
2816,X.1631.BY19
2817,X.1631.BY19.LE11
2818,X.1631.BY19.LJ16
2819,X.1631.CG97
2820,X.1631.CL57
2821,X.1631.HD01
2822,X.1631.LE11
2823,X.1631.LE11.evus
2824,X.1631.LF02
2825,X.1631.LJ16
2826,X.1631.LJ16.trab
2827,X.1631.LK36
2828,X.1631.LL71
2829,X.1631.pael
2830,X.1631.taen
2831,X.1631.trab
2832,X.1631.uned
2833,X.1655.biib
2834,X.1655.BK20
2835,X.1655.BK20.enib
2836,X.1655.CG97
2837,X.1655.CL57
2838,X.1655.dane
2839,X.1655.enib
2840,X.1655.enib.biib
2841,X.1655.LD25
2842,X.1655.LD78
2843,X.1655.LE11
2844,X.1655.LE11.biib
2845,X.1655.LE11.enib
2846,X.1655.LG13
2847,X.1655.TA66
2848,X.1655.uned
2849,X.1655.WN74
2850,X.1658.BG98
2851,X.1658.biib
2852,X.1658.BK20
2853,X.1658.BK20.biib
2854,X.1658.BY19
2855,X.1658.BY19.LG47
2856,X.1658.BY19.LJ16
2857,X.1658.ceab
2858,X.1658.CG97
2859,X.1658.CK20
2860,X.1658.CL57
2861,X.1658.erib
2862,X.1658.HD01
2863,X.1658.HS90
2864,X.1658.IN80
2865,X.1658.LC61.pael
2866,X.1658.LE11
2867,X.1658.LF27.biib
2868,X.1658.LG47
2869,X.1658.LL71
2870,X.1658.pael
2871,X.1658.uned
2872,X.165.BG98
2873,X.165.biib
2874,X.165.BK20
2875,X.165.BY19
2876,X.165.BY19.HS90
2877,X.165.BY19.LJ16
2878,X.165.evus
2879,X.165.HD01
2880,X.165.HS90
2881,X.165.IN80
2882,X.165.IN80.trab
2883,X.165.LE11.evus
2884,X.165.LJ16
2885,X.165.LJ16.trab
2886,X.166.BG98
2887,X.166.biib
2888,X.166.BK20
2889,X.166.BY19
2890,X.166.BY19.HS90
2891,X.166.BY19.LJ16
2892,X.166.CL57
2893,X.166.evus
2894,X.166.fiab
2895,X.166.HD01
2896,X.166.HS90
2897,X.166.IN80
2898,X.166.IN80.trab
2899,X.166.LE11
2900,X.166.LE11.evus
2901,X.166.LJ16
2902,X.166.LJ16.trab
2903,X.166.LL71
2904,X.166.trab
2905,X.166.uned
2906,X.1683.BG98
2907,X.1683.biib
2908,X.1683.BK20
2909,X.1683.BK20.biib
2910,X.1683.BY19
2911,X.1683.BY19.LG47
2912,X.1683.BY19.LJ16
2913,X.1683.ceab
2914,X.1683.CG97
2915,X.1683.CK20
2916,X.1683.CL57
2917,X.1683.erib
2918,X.1683.HD01
2919,X.1683.HS90
2920,X.1683.IN80
2921,X.1683.LC61.pael
2922,X.1683.LE11
2923,X.1683.LG47
2924,X.1683.LL71
2925,X.1683.pael
2926,X.1683.uned
2927,X.169.BY19
2928,X.169.BY19.HS90
2929,X.169.BY19.LJ16
2930,X.169.evus
2931,X.169.HS90
2932,X.169.LE11.evus
2933,X.169.LJ16
2934,X.169.uned
2935,X.171.BG98
2936,X.171.biib
2937,X.171.BK20
2938,X.171.BY19
2939,X.171.BY19.HS90
2940,X.171.BY19.LJ16
2941,X.171.CL57
2942,X.171.evus
2943,X.171.fiab
2944,X.171.HD01
2945,X.171.HS90
2946,X.171.IN80
2947,X.171.LE11
2948,X.171.LE11.evus
2949,X.171.LJ16
2950,X.171.LJ16.trab
2951,X.171.LL71
2952,X.171.trab
2953,X.171.uned
2954,X.1725.BG98
2955,X.1725.biib
2956,X.1725.BK20
2957,X.1725.BK20.biib
2958,X.1725.BY19
2959,X.1725.BY19.LG47
2960,X.1725.BY19.LJ16
2961,X.1725.ceab
2962,X.1725.CG97
2963,X.1725.CK20
2964,X.1725.CL57
2965,X.1725.erib
2966,X.1725.HD01
2967,X.1725.HS90
2968,X.1725.IN80
2969,X.1725.LC61.pael
2970,X.1725.LE11
2971,X.1725.LF27.biib
2972,X.1725.LG47
2973,X.1725.LL71
2974,X.1725.pael
2975,X.1725.uned
2976,X.177.BY19.HS90
2977,X.177.BY19.LJ16
2978,X.177.evus
2979,X.177.HS90
2980,X.177.LE11
2981,X.177.LE11.evus
2982,X.177.LJ16
2983,X.177.uned
2984,X.1787.BG98
2985,X.1787.biib
2986,X.1787.BK20
2987,X.1787.BK20.biib
2988,X.1787.BY19
2989,X.1787.BY19.LG47
2990,X.1787.BY19.LJ16
2991,X.1787.ceab
2992,X.1787.CG97
2993,X.1787.CK20
2994,X.1787.CL57
2995,X.1787.erib
2996,X.1787.HD01
2997,X.1787.HS90
2998,X.1787.IN80
2999,X.1787.LC61.pael
3000,X.1787.LE11
3001,X.1787.LF27.biib
3002,X.1787.LG47
3003,X.1787.LL71
3004,X.1787.pael
3005,X.1787.uned
3006,X.1795.LF27.biib
3007,X.1823.BG98
3008,X.1823.biib
3009,X.1823.BK20
3010,X.1823.BK20.biib
3011,X.1823.BY19
3012,X.1823.BY19.LG47
3013,X.1823.BY19.LJ16
3014,X.1823.ceab
3015,X.1823.CG97
3016,X.1823.CK20
3017,X.1823.CL57
3018,X.1823.erib
3019,X.1823.HD01
3020,X.1823.HS90
3021,X.1823.IN80
3022,X.1823.LC61.pael
3023,X.1823.LE11
3024,X.1823.LF27.biib
3025,X.1823.LG47
3026,X.1823.LL71
3027,X.1823.pael
3028,X.1823.uned
3029,X.1828.BG98
3030,X.1828.biib
3031,X.1828.BK20
3032,X.1828.BY19
3033,X.1828.BY19.LE11
3034,X.1828.BY19.LJ16
3035,X.1828.CG97
3036,X.1828.CL57
3037,X.1828.HD01
3038,X.1828.IN24
3039,X.1828.LE11
3040,X.1828.LE11.evus
3041,X.1828.LF02
3042,X.1828.LJ16
3043,X.1828.LJ16.trab
3044,X.1828.LK36
3045,X.1828.LL71
3046,X.1828.pael
3047,X.1828.taen
3048,X.1828.trab
3049,X.1828.uned
3050,X.1832.BG98
3051,X.1832.biib
3052,X.1832.BK20
3053,X.1832.BY19
3054,X.1832.BY19.LE11
3055,X.1832.BY19.LJ16
3056,X.1832.CG97
3057,X.1832.CL57
3058,X.1832.HD01
3059,X.1832.IN24
3060,X.1832.LE11
3061,X.1832.LE11.evus
3062,X.1832.LF02
3063,X.1832.LF27.evus
3064,X.1832.LJ16
3065,X.1832.LJ16.trab
3066,X.1832.LK36
3067,X.1832.LL71
3068,X.1832.pael
3069,X.1832.taen
3070,X.1832.trab
3071,X.1832.uned
3072,X.1834.BG98
3073,X.1834.biib
3074,X.1834.BK20
3075,X.1834.BK20.biib
3076,X.1834.BY19
3077,X.1834.BY19.LG47
3078,X.1834.BY19.LJ16
3079,X.1834.ceab
3080,X.1834.CG97
3081,X.1834.CK20
3082,X.1834.CL57
3083,X.1834.erib
3084,X.1834.HD01
3085,X.1834.HS90
3086,X.1834.IN80
3087,X.1834.LC61.pael
3088,X.1834.LE11
3089,X.1834.LF27.biib
3090,X.1834.LG47
3091,X.1834.LL71
3092,X.1834.pael
3093,X.1834.uned
3094,X.1835.BG98
3095,X.1835.biib
3096,X.1835.BK20
3097,X.1835.BK20.biib
3098,X.1835.BY19
3099,X.1835.BY19.LG47
3100,X.1835.BY19.LJ16
3101,X.1835.ceab
3102,X.1835.CG97
3103,X.1835.CK20
3104,X.1835.CL57
3105,X.1835.erib
3106,X.1835.HD01
3107,X.1835.HS90
3108,X.1835.IN80
3109,X.1835.LC61.pael
3110,X.1835.LE11
3111,X.1835.LF27.biib
3112,X.1835.LG47
3113,X.1835.LL71
3114,X.1835.pael
3115,X.1835.uned
3116,X.1855.5FFU
3117,X.1855.biib
3118,X.1855.BK20
3119,X.1855.BK20.LJ49
3120,X.1855.BY19
3121,X.1855.BY19.biib
3122,X.1855.BY19.ceab
3123,X.1855.BY19.ceab.enib
3124,X.1855.BY19.enib
3125,X.1855.BY19.LJ16
3126,X.1855.ceab
3127,X.1855.ceab.enib
3128,X.1855.CG97
3129,X.1855.CK20
3130,X.1855.enib
3131,X.1855.HD01
3132,X.1855.LE11
3133,X.1855.LF27.biib
3134,X.1855.LJ49
3135,X.1855.LK36
3136,X.1855.uned
3137,X.1869.BG98
3138,X.1869.biib
3139,X.1869.BK20
3140,X.1869.BK20.biib
3141,X.1869.BY19
3142,X.1869.BY19.LG47
3143,X.1869.BY19.LJ16
3144,X.1869.ceab
3145,X.1869.CG97
3146,X.1869.CK20
3147,X.1869.CL57
3148,X.1869.erib
3149,X.1869.HD01
3150,X.1869.HS90
3151,X.1869.IN80
3152,X.1869.LC61.pael
3153,X.1869.LE11
3154,X.1869.LF27.biib
3155,X.1869.LG47
3156,X.1869.LL71
3157,X.1869.pael
3158,X.1869.uned
3159,X.1870.BG98
3160,X.1870.biib
3161,X.1870.BK20
3162,X.1870.BK20.biib
3163,X.1870.BY19
3164,X.1870.BY19.LG47
3165,X.1870.BY19.LJ16
3166,X.1870.ceab
3167,X.1870.CG97
3168,X.1870.CK20
3169,X.1870.CL57
3170,X.1870.erib
3171,X.1870.HD01
3172,X.1870.HS90
3173,X.1870.LC61.pael
3174,X.1870.LE11
3175,X.1870.LF27.biib
3176,X.1870.LG47
3177,X.1870.LL71
3178,X.1870.pael
3179,X.1870.uned
3180,X.1906.biib
3181,X.1906.BK20
3182,X.1906.BK20.enib
3183,X.1906.CG97
3184,X.1906.CL57
3185,X.1906.dane
3186,X.1906.enib
3187,X.1906.enib.biib
3188,X.1906.LD25
3189,X.1906.LD78
3190,X.1906.LE11
3191,X.1906.LE11.biib
3192,X.1906.LE11.enib
3193,X.1906.LG13
3194,X.1906.TA66
3195,X.1906.uned
3196,X.1906.WN74
3197,X.1916.BG98
3198,X.1916.biib
3199,X.1916.BK20
3200,X.1916.BY19
3201,X.1916.BY19.LE11
3202,X.1916.BY19.LJ16
3203,X.1916.CG97
3204,X.1916.CL57
3205,X.1916.HD01
3206,X.1916.IN24
3207,X.1916.LE11
3208,X.1916.LE11.evus
3209,X.1916.LF02
3210,X.1916.LF27.evus
3211,X.1916.LJ16
3212,X.1916.LJ16.trab
3213,X.1916.LK36
3214,X.1916.LL71
3215,X.1916.pael
3216,X.1916.taen
3217,X.1916.trab
3218,X.1916.uned
3219,X.1921.BG98
3220,X.1921.biib
3221,X.1921.BK20
3222,X.1921.BY19
3223,X.1921.BY19.LE11
3224,X.1921.BY19.LJ16
3225,X.1921.CG97
3226,X.1921.CL57
3227,X.1921.HD01
3228,X.1921.IN24
3229,X.1921.LE11
3230,X.1921.LE11.evus
3231,X.1921.LF02
3232,X.1921.LF27.evus
3233,X.1921.LJ16
3234,X.1921.LJ16.trab
3235,X.1921.LK36
3236,X.1921.LL71
3237,X.1921.pael
3238,X.1921.taen
3239,X.1921.trab
3240,X.1921.uned
3241,X.1934.BG98
3242,X.1934.biib
3243,X.1934.BK20
3244,X.1934.BK20.biib
3245,X.1934.BY19
3246,X.1934.BY19.LG47
3247,X.1934.BY19.LJ16
3248,X.1934.ceab
3249,X.1934.CG97
3250,X.1934.CK20
3251,X.1934.CL57
3252,X.1934.erib
3253,X.1934.HD01
3254,X.1934.HS90
3255,X.1934.IN80
3256,X.1934.LC61.pael
3257,X.1934.LE11
3258,X.1934.LF27.biib
3259,X.1934.LG47
3260,X.1934.LL71
3261,X.1934.pael
3262,X.1934.uned
3263,X.1948.abne
3264,X.1948.biib
3265,X.1948.bipk
3266,X.1948.BK20
3267,X.1948.BK20.biib
3268,X.1948.BK20.LD25
3269,X.1948.BY19
3270,X.1948.BY19.LJ16
3271,X.1948.CL57
3272,X.1948.fiab
3273,X.1948.fiab.biib
3274,X.1948.gepk
3275,X.1948.HD01
3276,X.1948.IN24
3277,X.1948.IN24.biib
3278,X.1948.LE11
3279,X.1948.LK36
3280,X.1948.trib
3281,X.1948.uned
3282,X.1948.WN74
3283,X.1959.biib
3284,X.1959.BK20.biib
3285,X.1959.gepk
3286,X.1959.IN24.biib
3287,X.1959.LE11
3288,X.1979.LF27.biib
3289,X.1980.BG98
3290,X.1980.biib
3291,X.1980.BK20
3292,X.1980.BK20.biib
3293,X.1980.BY19
3294,X.1980.BY19.LG47
3295,X.1980.BY19.LJ16
3296,X.1980.ceab
3297,X.1980.CG97
3298,X.1980.CK20
3299,X.1980.CL57
3300,X.1980.erib
3301,X.1980.HD01
3302,X.1980.HS90
3303,X.1980.IN80
3304,X.1980.LC61.pael
3305,X.1980.LE11
3306,X.1980.LF27.biib
3307,X.1980.LG47
3308,X.1980.LL71
3309,X.1980.pael
3310,X.1980.uned
3311,X.1993.BG98
3312,X.1993.biib
3313,X.1993.BK20
3314,X.1993.BK20.biib
3315,X.1993.BY19
3316,X.1993.BY19.LG47
3317,X.1993.BY19.LJ16
3318,X.1993.ceab
3319,X.1993.CG97
3320,X.1993.CK20
3321,X.1993.CL57
3322,X.1993.erib
3323,X.1993.HD01
3324,X.1993.HS90
3325,X.1993.IN80
3326,X.1993.LC61.pael
3327,X.1993.LE11
3328,X.1993.LF27.biib
3329,X.1993.LG47
3330,X.1993.LL71
3331,X.1993.pael
3332,X.1993.uned
3333,X.2017.BG98
3334,X.2017.biib
3335,X.2017.BK20
3336,X.2017.BK20.biib
3337,X.2017.BY19
3338,X.2017.BY19.LG47
3339,X.2017.BY19.LJ16
3340,X.2017.ceab
3341,X.2017.CG97
3342,X.2017.CK20
3343,X.2017.CL57
3344,X.2017.erib
3345,X.2017.HD01
3346,X.2017.HS90
3347,X.2017.IN80
3348,X.2017.LC61.pael
3349,X.2017.LE11
3350,X.2017.LF27.biib
3351,X.2017.LG47
3352,X.2017.LL71
3353,X.2017.pael
3354,X.2017.uned
3355,X.2026.biib
3356,X.2026.BK20
3357,X.2026.BK20.biib
3358,X.2026.BY19
3359,X.2026.BY19.LJ16
3360,X.2026.CL57
3361,X.2026.fiab.biib
3362,X.2026.gepk
3363,X.2026.HD01
3364,X.2026.IN24
3365,X.2026.IN24.biib
3366,X.2026.LK36
3367,X.2026.trib
3368,X.2026.uned
3369,X.2026.WN74
3370,X.2042.BG98
3371,X.2042.biib
3372,X.2042.BK20
3373,X.2042.BK20.biib
3374,X.2042.BY19
3375,X.2042.BY19.LG47
3376,X.2042.BY19.LJ16
3377,X.2042.ceab
3378,X.2042.CG97
3379,X.2042.CK20
3380,X.2042.CL57
3381,X.2042.erib
3382,X.2042.HD01
3383,X.2042.HS90
3384,X.2042.IN80
3385,X.2042.LC61.pael
3386,X.2042.LE11
3387,X.2042.LF27.biib
3388,X.2042.LG47
3389,X.2042.LL71
3390,X.2042.pael
3391,X.2042.uned
3392,X.2043.abne
3393,X.2043.biib
3394,X.2043.bipk
3395,X.2043.BK20
3396,X.2043.BK20.biib
3397,X.2043.BK20.LD25
3398,X.2043.BY19
3399,X.2043.BY19.LJ16
3400,X.2043.CL57
3401,X.2043.fiab
3402,X.2043.fiab.biib
3403,X.2043.gepk
3404,X.2043.HD01
3405,X.2043.IN24
3406,X.2043.IN24.biib
3407,X.2043.LE11
3408,X.2043.LK36
3409,X.2043.uned
3410,X.20508.LF27.biib
3411,X.20689.LF27.biib
3412,X.20810.LF27.biib
3413,X.2081.biib
3414,X.2081.bipk
3415,X.2081.BK20
3416,X.2081.BK20.biib
3417,X.2081.BK20.LD25
3418,X.2081.BY19
3419,X.2081.BY19.LJ16
3420,X.2081.CL57
3421,X.2081.fiab
3422,X.2081.fiab.biib
3423,X.2081.gepk
3424,X.2081.HD01
3425,X.2081.IN24.biib
3426,X.2081.LE11
3427,X.2081.LK36
3428,X.2081.trib
3429,X.2081.uned
3430,X.2081.WN74
3431,X.2082.BG98
3432,X.2082.biib
3433,X.2082.BK20
3434,X.2082.BK20.biib
3435,X.2082.BY19
3436,X.2082.BY19.LG47
3437,X.2082.BY19.LJ16
3438,X.2082.ceab
3439,X.2082.CG97
3440,X.2082.CK20
3441,X.2082.CL57
3442,X.2082.erib
3443,X.2082.HD01
3444,X.2082.HS90
3445,X.2082.IN80
3446,X.2082.LC61.pael
3447,X.2082.LE11
3448,X.2082.LF27.biib
3449,X.2082.LG47
3450,X.2082.LL71
3451,X.2082.pael
3452,X.2082.uned
3453,X.2088.BG98
3454,X.2088.biib
3455,X.2088.BK20
3456,X.2088.BK20.biib
3457,X.2088.BY19
3458,X.2088.BY19.LG47
3459,X.2088.BY19.LJ16
3460,X.2088.ceab
3461,X.2088.CG97
3462,X.2088.CK20
3463,X.2088.CL57
3464,X.2088.erib
3465,X.2088.HD01
3466,X.2088.HS90
3467,X.2088.IN80
3468,X.2088.LC61.pael
3469,X.2088.LE11
3470,X.2088.LF27.biib
3471,X.2088.LG47
3472,X.2088.LL71
3473,X.2088.uned
3474,X.2094.BG98
3475,X.2094.biib
3476,X.2094.BK20
3477,X.2094.BK20.biib
3478,X.2094.BY19
3479,X.2094.BY19.LG47
3480,X.2094.BY19.LJ16
3481,X.2094.ceab
3482,X.2094.CG97
3483,X.2094.CK20
3484,X.2094.CL57
3485,X.2094.erib
3486,X.2094.HD01
3487,X.2094.HS90
3488,X.2094.IN80
3489,X.2094.LC61.pael
3490,X.2094.LE11
3491,X.2094.LF27.biib
3492,X.2094.LG47
3493,X.2094.LL71
3494,X.2094.pael
3495,X.2094.uned
3496,X.2127.LF27.evus
3497,X.2145.5FFU
3498,X.2145.biib
3499,X.2145.BK20
3500,X.2145.BK20.LJ49
3501,X.2145.BY19
3502,X.2145.BY19.biib
3503,X.2145.BY19.ceab
3504,X.2145.BY19.ceab.enib
3505,X.2145.BY19.enib
3506,X.2145.BY19.LJ16
3507,X.2145.ceab
3508,X.2145.ceab.enib
3509,X.2145.CG97
3510,X.2145.CK20
3511,X.2145.CL57
3512,X.2145.enib
3513,X.2145.HD01
3514,X.2145.LE11
3515,X.2145.LF27.biib
3516,X.2145.LJ49
3517,X.2145.LK36
3518,X.2145.uned
3519,X.21617.LF27.biib
3520,X.2163.biib
3521,X.2163.BK20
3522,X.2163.BK20.enib
3523,X.2163.CG97
3524,X.2163.CL57
3525,X.2163.dane
3526,X.2163.enib
3527,X.2163.enib.biib
3528,X.2163.LD25
3529,X.2163.LD78
3530,X.2163.LE11
3531,X.2163.LE11.biib
3532,X.2163.LE11.enib
3533,X.2163.LG13
3534,X.2163.TA66
3535,X.2163.uned
3536,X.2163.WN74
3537,X.2182.5FFU
3538,X.2182.biib
3539,X.2182.BK20
3540,X.2182.BK20.LJ49
3541,X.2182.BY19
3542,X.2182.BY19.biib
3543,X.2182.BY19.ceab
3544,X.2182.BY19.ceab.enib
