id,model_id,sequencing_uid,mDataType
4809,2525,74,mutation
4810,2526,74,mutation
4811,2527,74,mutation
4812,2528,74,mutation
4813,2529,74,mutation
4814,2530,74,mutation
4815,2531,74,mutation
4816,2532,74,mutation
4817,2533,74,mutation
4818,2534,74,mutation
4819,2535,74,mutation
4820,2536,74,mutation
4821,2537,74,mutation
4822,2538,74,mutation
4823,2539,74,mutation
4824,2540,74,mutation
4825,2541,74,mutation
4826,2542,75,mutation
4827,2543,75,mutation
4828,2544,75,mutation
4829,2545,75,mutation
4830,2546,75,mutation
4831,2547,75,mutation
4832,2548,75,mutation
4833,2549,75,mutation
4834,2550,75,mutation
4835,2551,75,mutation
4836,2552,75,mutation
4837,2553,75,mutation
4838,2554,75,mutation
4839,2555,75,mutation
4840,2556,75,mutation
4841,2557,75,mutation
4842,2558,75,mutation
4843,2559,75,mutation
4844,2560,75,mutation
4845,2561,76,mutation
4846,2562,76,mutation
4847,2563,76,mutation
4848,2564,76,mutation
4849,2565,76,mutation
4850,2566,76,mutation
4851,2567,76,mutation
4852,2568,76,mutation
4853,2569,76,mutation
4854,2570,76,mutation
4855,2571,76,mutation
4856,2572,76,mutation
4857,2573,76,mutation
4858,2574,76,mutation
4859,2575,76,mutation
4860,2576,76,mutation
4861,2577,76,mutation
4862,2578,76,mutation
4863,2579,76,mutation
4864,2580,76,mutation
4865,2581,76,mutation
4866,2582,76,mutation
4867,2583,77,mutation
4868,2584,77,mutation
4869,2585,77,mutation
4870,2586,77,mutation
4871,2587,77,mutation
4872,2588,77,mutation
4873,2589,77,mutation
4874,2590,77,mutation
4875,2591,77,mutation
4876,2592,77,mutation
4877,2593,77,mutation
4878,2594,77,mutation
4879,2595,77,mutation
4880,2596,77,mutation
4881,2597,77,mutation
4882,2598,77,mutation
4883,2599,77,mutation
4884,2600,77,mutation
4885,2601,77,mutation
4886,2602,77,mutation
4887,2603,77,mutation
4888,2604,77,mutation
4889,2605,78,mutation
4890,2606,78,mutation
4891,2607,78,mutation
4892,2608,78,mutation
4893,2609,78,mutation
4894,2610,78,mutation
4895,2611,78,mutation
4896,2612,78,mutation
4897,2613,78,mutation
4898,2614,78,mutation
4899,2615,78,mutation
4900,2616,78,mutation
4901,2617,78,mutation
4902,2618,78,mutation
4903,2619,78,mutation
4904,2620,78,mutation
4905,2621,78,mutation
4906,2622,78,mutation
4907,2623,78,mutation
4908,2624,78,mutation
4909,2625,78,mutation
4910,2626,79,mutation
4911,2627,79,mutation
4912,2628,79,mutation
4913,2629,79,mutation
4914,2630,79,mutation
4915,2631,79,mutation
4916,2632,79,mutation
4917,2633,79,mutation
4918,2634,79,mutation
4919,2635,79,mutation
4920,2636,79,mutation
4921,2637,79,mutation
4922,2638,79,mutation
4923,2639,79,mutation
4924,2640,79,mutation
4925,2641,79,mutation
4926,2642,79,mutation
4927,2643,79,mutation
4928,2644,79,mutation
4929,2645,79,mutation
4930,2646,79,mutation
4931,2647,80,mutation
4932,2648,80,mutation
4933,2649,80,mutation
4934,2650,80,mutation
4935,2651,80,mutation
4936,2652,80,mutation
4937,2653,80,mutation
4938,2654,80,mutation
4939,2655,80,mutation
4940,2656,80,mutation
4941,2657,80,mutation
4942,2658,80,mutation
4943,2659,80,mutation
4944,2660,80,mutation
4945,2661,80,mutation
4946,2662,80,mutation
4947,2663,80,mutation
4948,2664,80,mutation
4949,2665,80,mutation
4950,2666,81,mutation
4951,2667,81,mutation
4952,2668,81,mutation
4953,2669,81,mutation
4954,2670,81,mutation
4955,2671,81,mutation
4956,2672,81,mutation
4957,2673,81,mutation
4958,2674,81,mutation
4959,2675,81,mutation
4960,2676,81,mutation
4961,2677,81,mutation
4962,2678,81,mutation
4963,2679,82,mutation
4964,2680,82,mutation
4965,2681,82,mutation
4966,2682,82,mutation
4967,2683,82,mutation
4968,2684,82,mutation
4969,2685,82,mutation
4970,2686,82,mutation
4971,2687,82,mutation
4972,2688,82,mutation
4973,2689,82,mutation
4974,2690,82,mutation
4975,2691,82,mutation
4976,2692,82,mutation
4977,2693,82,mutation
4978,2694,82,mutation
4979,2695,82,mutation
4980,2696,82,mutation
4981,2697,82,mutation
4982,2698,82,mutation
4983,2699,82,mutation
4984,2700,82,mutation
4985,2701,83,mutation
4986,2702,83,mutation
4987,2703,83,mutation
4988,2704,83,mutation
4989,2705,83,mutation
4990,2706,83,mutation
4991,2707,83,mutation
4992,2708,83,mutation
4993,2709,83,mutation
4994,2710,83,mutation
4995,2711,83,mutation
4996,2712,83,mutation
4997,2713,83,mutation
4998,2714,83,mutation
4999,2715,83,mutation
5000,2716,83,mutation
5001,2717,83,mutation
5002,2718,83,mutation
5003,2719,83,mutation
5004,2720,83,mutation
5005,2721,83,mutation
5006,2722,84,mutation
5007,2723,84,mutation
5008,2724,84,mutation
5009,2725,84,mutation
5010,2726,84,mutation
5011,2727,84,mutation
5012,2728,84,mutation
5013,2729,84,mutation
5014,2730,84,mutation
5015,2731,84,mutation
5016,2732,84,mutation
5017,2733,84,mutation
5018,2734,84,mutation
5019,2735,84,mutation
5020,2736,84,mutation
5021,2737,84,mutation
5022,2738,84,mutation
5023,2739,84,mutation
5024,2740,84,mutation
5025,2741,84,mutation
5026,2742,84,mutation
5027,2743,84,mutation
5028,2744,85,mutation
5029,2745,86,mutation
5030,2746,86,mutation
5031,2747,86,mutation
5032,2748,86,mutation
5033,2749,86,mutation
5034,2750,86,mutation
5035,2751,86,mutation
5036,2752,86,mutation
5037,2753,86,mutation
5038,2754,86,mutation
5039,2755,86,mutation
5040,2756,86,mutation
5041,2757,86,mutation
5042,2758,86,mutation
5043,2759,86,mutation
5044,2760,86,mutation
5045,2761,86,mutation
5046,2762,86,mutation
5047,2763,86,mutation
5048,2764,86,mutation
5049,2765,86,mutation
5050,2766,86,mutation
5051,2767,87,mutation
5052,2768,87,mutation
5053,2769,87,mutation
5054,2770,87,mutation
5055,2771,87,mutation
5056,2772,87,mutation
5057,2773,87,mutation
5058,2774,87,mutation
5059,2775,87,mutation
5060,2776,87,mutation
5061,2777,87,mutation
5062,2778,87,mutation
5063,2779,87,mutation
5064,2780,87,mutation
5065,2781,87,mutation
5066,2782,87,mutation
5067,2783,87,mutation
5068,2784,87,mutation
5069,2785,87,mutation
5070,2786,87,mutation
5071,2787,87,mutation
5072,2788,88,mutation
5073,2789,88,mutation
5074,2790,88,mutation
5075,2791,88,mutation
5076,2792,88,mutation
5077,2793,88,mutation
5078,2794,88,mutation
5079,2795,88,mutation
5080,2796,88,mutation
5081,2797,88,mutation
5082,2798,88,mutation
5083,2799,88,mutation
5084,2800,88,mutation
5085,2801,88,mutation
5086,2802,88,mutation
5087,2803,88,mutation
5088,2804,88,mutation
5089,2805,88,mutation
5090,2806,88,mutation
5091,2807,88,mutation
5092,2808,89,mutation
5093,2809,89,mutation
5094,2810,89,mutation
5095,2811,89,mutation
5096,2812,89,mutation
5097,2813,89,mutation
5098,2814,89,mutation
5099,2815,89,mutation
5100,2816,89,mutation
5101,2817,89,mutation
5102,2818,89,mutation
5103,2819,89,mutation
5104,2820,89,mutation
5105,2821,89,mutation
5106,2822,89,mutation
5107,2823,89,mutation
5108,2824,89,mutation
5109,2825,89,mutation
5110,2826,89,mutation
5111,2827,89,mutation
5112,2828,89,mutation
5113,2829,89,mutation
5114,2830,90,mutation
5115,2831,90,mutation
5116,2832,90,mutation
5117,2833,90,mutation
5118,2834,90,mutation
5119,2835,90,mutation
5120,2836,90,mutation
5121,2837,90,mutation
5122,2838,90,mutation
5123,2839,90,mutation
5124,2840,90,mutation
5125,2841,90,mutation
5126,2842,90,mutation
5127,2843,90,mutation
5128,2844,90,mutation
5129,2845,91,mutation
5130,2846,91,mutation
5131,2847,91,mutation
5132,2848,91,mutation
5133,2849,91,mutation
5134,2850,91,mutation
5135,2851,91,mutation
5136,2852,91,mutation
5137,2853,91,mutation
5138,2854,91,mutation
5139,2855,91,mutation
5140,2856,91,mutation
5141,2857,91,mutation
5142,2858,91,mutation
5143,2859,91,mutation
5144,2860,91,mutation
5145,2861,91,mutation
5146,2862,92,mutation
5147,2863,92,mutation
5148,2864,92,mutation
5149,2865,92,mutation
5150,2866,92,mutation
5151,2867,92,mutation
5152,2868,92,mutation
5153,2869,92,mutation
5154,2870,92,mutation
5155,2871,92,mutation
5156,2872,92,mutation
5157,2873,92,mutation
5158,2874,92,mutation
5159,2875,92,mutation
5160,2876,92,mutation
5161,2877,92,mutation
5162,2878,92,mutation
5163,2879,92,mutation
5164,2880,92,mutation
5165,2881,93,mutation
5166,2882,93,mutation
5167,2883,93,mutation
5168,2884,93,mutation
5169,2885,93,mutation
5170,2886,93,mutation
5171,2887,93,mutation
5172,2888,93,mutation
5173,2889,93,mutation
5174,2890,93,mutation
5175,2891,93,mutation
5176,2892,93,mutation
5177,2893,93,mutation
5178,2894,93,mutation
5179,2895,93,mutation
5180,2896,93,mutation
5181,2897,93,mutation
5182,2898,93,mutation
5183,2899,93,mutation
5184,2900,93,mutation
5185,2901,93,mutation
5186,2902,93,mutation
5187,2903,94,mutation
5188,2904,94,mutation
5189,2905,94,mutation
5190,2906,94,mutation
5191,2907,94,mutation
5192,2908,94,mutation
5193,2909,94,mutation
5194,2910,94,mutation
5195,2911,94,mutation
5196,2912,94,mutation
5197,2913,94,mutation
5198,2914,94,mutation
5199,2915,94,mutation
5200,2916,94,mutation
5201,2917,94,mutation
5202,2918,94,mutation
5203,2919,94,mutation
5204,2920,94,mutation
5205,2921,94,mutation
5206,2922,94,mutation
5207,2923,94,mutation
5208,2924,94,mutation
5209,2925,95,mutation
5210,2926,95,mutation
5211,2927,95,mutation
5212,2928,95,mutation
5213,2929,95,mutation
5214,2930,95,mutation
5215,2931,95,mutation
5216,2932,95,mutation
5217,2933,95,mutation
5218,2934,95,mutation
5219,2935,95,mutation
5220,2936,95,mutation
5221,2937,95,mutation
5222,2938,95,mutation
5223,2939,95,mutation
5224,2940,95,mutation
5225,2941,95,mutation
5226,2942,95,mutation
5227,2943,95,mutation
5228,2944,96,mutation
5229,2945,96,mutation
5230,2946,96,mutation
5231,2947,96,mutation
5232,2948,96,mutation
5233,2949,96,mutation
5234,2950,96,mutation
5235,2951,96,mutation
5236,2952,96,mutation
5237,2953,96,mutation
5238,2954,96,mutation
5239,2955,96,mutation
5240,2956,96,mutation
5241,2957,96,mutation
5242,2958,96,mutation
5243,2959,96,mutation
5244,2960,96,mutation
5245,2961,97,mutation
5246,2962,97,mutation
5247,2963,97,mutation
5248,2964,97,mutation
5249,2965,97,mutation
5250,2966,97,mutation
5251,2967,97,mutation
5252,2968,97,mutation
5253,2969,97,mutation
5254,2970,97,mutation
5255,2971,97,mutation
5256,2972,97,mutation
5257,2973,97,mutation
5258,2974,97,mutation
5259,2975,97,mutation
5260,2976,97,mutation
5261,2977,97,mutation
5262,2978,98,mutation
5263,2979,98,mutation
5264,2980,98,mutation
5265,2981,98,mutation
5266,2982,98,mutation
5267,2983,98,mutation
5268,2984,98,mutation
5269,2985,98,mutation
5270,2986,98,mutation
5271,2987,98,mutation
5272,2988,98,mutation
5273,2989,98,mutation
5274,2990,98,mutation
5275,2991,98,mutation
5276,2992,98,mutation
5277,2993,98,mutation
5278,2994,98,mutation
5279,2995,99,mutation
5280,2996,100,mutation
5281,2997,100,mutation
5282,2998,100,mutation
5283,2999,100,mutation
5284,3000,100,mutation
5285,3001,100,mutation
5286,3002,100,mutation
5287,3003,100,mutation
5288,3004,100,mutation
5289,3005,100,mutation
5290,3006,100,mutation
5291,3007,100,mutation
5292,3008,100,mutation
5293,3009,100,mutation
5294,3010,100,mutation
5295,3011,100,mutation
5296,3012,100,mutation
5297,3013,100,mutation
5298,3014,100,mutation
5299,3015,100,mutation
5300,3016,100,mutation
5301,3017,100,mutation
5302,3018,101,mutation
5303,3019,101,mutation
5304,3020,101,mutation
5305,3021,101,mutation
5306,3022,101,mutation
5307,3023,101,mutation
5308,3024,101,mutation
5309,3025,101,mutation
5310,3026,101,mutation
5311,3027,101,mutation
5312,3028,101,mutation
5313,3029,101,mutation
5314,3030,101,mutation
5315,3031,101,mutation
5316,3032,101,mutation
5317,3033,101,mutation
5318,3034,101,mutation
5319,3035,101,mutation
5320,3036,101,mutation
5321,3037,101,mutation
5322,3038,101,mutation
5323,3039,102,mutation
5324,3040,102,mutation
5325,3041,102,mutation
5326,3042,102,mutation
5327,3043,102,mutation
5328,3044,102,mutation
5329,3045,102,mutation
5330,3046,102,mutation
5331,3047,102,mutation
5332,3048,102,mutation
5333,3049,102,mutation
5334,3050,102,mutation
5335,3051,102,mutation
5336,3052,102,mutation
5337,3053,102,mutation
5338,3054,102,mutation
5339,3055,102,mutation
5340,3056,103,mutation
5341,3057,103,mutation
5342,3058,103,mutation
5343,3059,103,mutation
5344,3060,103,mutation
5345,3061,103,mutation
5346,3062,103,mutation
5347,3063,103,mutation
5348,3064,103,mutation
5349,3065,103,mutation
5350,3066,103,mutation
5351,3067,103,mutation
5352,3068,103,mutation
5353,3069,103,mutation
5354,3070,103,mutation
5355,3071,103,mutation
5356,3072,103,mutation
5357,3073,103,mutation
5358,3074,103,mutation
5359,3075,103,mutation
5360,3076,103,mutation
5361,3077,104,mutation
5362,3078,104,mutation
5363,3079,104,mutation
5364,3080,104,mutation
5365,3081,104,mutation
5366,3082,104,mutation
5367,3083,104,mutation
5368,3084,104,mutation
5369,3085,104,mutation
5370,3086,104,mutation
5371,3087,104,mutation
5372,3088,104,mutation
5373,3089,104,mutation
5374,3090,104,mutation
5375,3091,104,mutation
5376,3092,104,mutation
5377,3093,104,mutation
5378,3094,104,mutation
5379,3095,104,mutation
5380,3096,104,mutation
5381,3097,104,mutation
5382,3098,104,mutation
5383,3099,105,mutation
5384,3100,105,mutation
5385,3101,105,mutation
5386,3102,105,mutation
5387,3103,105,mutation
5388,3104,105,mutation
5389,3105,105,mutation
5390,3106,105,mutation
5391,3107,105,mutation
5392,3108,105,mutation
5393,3109,105,mutation
5394,3110,105,mutation
5395,3111,105,mutation
5396,3112,105,mutation
5397,3113,105,mutation
5398,3114,105,mutation
5399,3115,105,mutation
5400,3133,106,mutation
5401,3134,106,mutation
5402,3135,106,mutation
5403,3136,106,mutation
5404,3137,106,mutation
5405,3138,106,mutation
5406,3139,106,mutation
5407,3140,106,mutation
5408,3141,106,mutation
5409,3142,106,mutation
5410,3143,106,mutation
5411,3144,106,mutation
5412,3145,106,mutation
5413,3146,106,mutation
5414,3147,106,mutation
5415,3148,106,mutation
5416,3149,106,mutation
5417,3150,106,mutation
5418,3151,107,mutation
5419,3152,107,mutation
5420,3153,107,mutation
5421,3154,107,mutation
5422,3155,107,mutation
5423,3156,107,mutation
5424,3157,107,mutation
5425,3158,107,mutation
5426,3159,107,mutation
5427,3160,107,mutation
5428,3161,107,mutation
5429,3162,107,mutation
5430,3163,107,mutation
5431,3164,107,mutation
5432,3165,107,mutation
5433,3166,107,mutation
5434,3167,107,mutation
5435,3168,107,mutation
5436,3169,107,mutation
5437,3170,108,mutation
5438,3171,108,mutation
5439,3172,108,mutation
5440,3173,108,mutation
5441,3174,108,mutation
5442,3175,108,mutation
5443,3176,108,mutation
5444,3177,108,mutation
5445,3178,108,mutation
5446,3179,108,mutation
5447,3180,108,mutation
5448,3181,108,mutation
5449,3182,108,mutation
5450,3183,108,mutation
5451,3184,108,mutation
5452,3185,108,mutation
5453,3186,108,mutation
5454,3187,108,mutation
5455,3188,108,mutation
5456,3189,108,mutation
5457,3190,108,mutation
5458,3191,109,mutation
5459,3192,109,mutation
5460,3193,109,mutation
5461,3194,109,mutation
5462,3195,109,mutation
5463,3196,109,mutation
5464,3197,109,mutation
5465,3198,109,mutation
5466,3199,109,mutation
5467,3200,109,mutation
5468,3201,109,mutation
5469,3202,109,mutation
5470,3203,109,mutation
5471,3204,109,mutation
5472,3205,109,mutation
5473,3206,109,mutation
5474,3207,109,mutation
5475,3208,109,mutation
5476,3209,109,mutation
5477,3210,110,mutation
5478,3211,110,mutation
5479,3212,110,mutation
5480,3213,110,mutation
5481,3214,110,mutation
5482,3215,110,mutation
5483,3216,110,mutation
5484,3217,110,mutation
5485,3218,110,mutation
5486,3219,110,mutation
5487,3220,110,mutation
5488,3221,110,mutation
5489,3222,110,mutation
5490,3223,110,mutation
5491,3224,110,mutation
5492,3225,110,mutation
5493,3226,110,mutation
5494,3227,110,mutation
5495,3228,110,mutation
5496,3229,110,mutation
5497,3230,111,mutation
5498,3231,111,mutation
5499,3232,111,mutation
5500,3233,111,mutation
5501,3234,111,mutation
5502,3235,111,mutation
5503,3236,111,mutation
5504,3237,111,mutation
5505,3238,111,mutation
5506,3239,111,mutation
5507,3240,111,mutation
5508,3241,111,mutation
5509,3242,111,mutation
5510,3243,111,mutation
5511,3244,111,mutation
5512,3245,111,mutation
5513,3246,111,mutation
5514,3247,111,mutation
5515,3248,111,mutation
5516,3249,111,mutation
5517,3250,111,mutation
5518,3251,111,mutation
5519,3252,112,mutation
5520,3253,112,mutation
5521,3254,112,mutation
5522,3255,112,mutation
5523,3256,112,mutation
5524,3257,112,mutation
5525,3258,112,mutation
5526,3259,112,mutation
5527,3260,112,mutation
5528,3261,112,mutation
5529,3262,112,mutation
5530,3263,112,mutation
5531,3264,112,mutation
5532,3265,112,mutation
5533,3266,112,mutation
5534,3267,112,mutation
5535,3268,112,mutation
5536,3269,112,mutation
5537,3270,112,mutation
5538,3271,112,mutation
5539,3272,112,mutation
5540,3273,112,mutation
5541,3274,113,mutation
5542,3275,113,mutation
5543,3276,113,mutation
5544,3277,113,mutation
5545,3278,113,mutation
5546,3279,113,mutation
5547,3280,113,mutation
5548,3281,113,mutation
5549,3282,113,mutation
5550,3283,113,mutation
5551,3284,113,mutation
5552,3285,113,mutation
5553,3286,113,mutation
5554,3287,113,mutation
5555,3288,113,mutation
5556,3289,113,mutation
5557,3290,113,mutation
5558,3291,113,mutation
5559,3292,113,mutation
5560,3293,113,mutation
5561,3294,113,mutation
5562,3295,114,mutation
5563,3296,114,mutation
5564,3297,114,mutation
5565,3298,114,mutation
5566,3299,114,mutation
5567,3300,114,mutation
5568,3301,114,mutation
5569,3302,114,mutation
5570,3303,114,mutation
5571,3304,114,mutation
5572,3305,114,mutation
5573,3306,114,mutation
5574,3307,114,mutation
5575,3308,114,mutation
5576,3309,114,mutation
5577,3310,114,mutation
5578,3311,114,mutation
5579,3312,115,mutation
5580,3313,115,mutation
5581,3314,115,mutation
5582,3315,115,mutation
5583,3316,115,mutation
5584,3317,115,mutation
5585,3318,115,mutation
5586,3319,115,mutation
5587,3320,115,mutation
5588,3321,115,mutation
5589,3322,115,mutation
5590,3323,115,mutation
5591,3324,115,mutation
5592,3325,115,mutation
5593,3326,115,mutation
5594,3327,115,mutation
5595,3328,115,mutation
5596,3329,115,mutation
5597,3330,115,mutation
5598,3331,115,mutation
5599,3332,115,mutation
5600,3333,115,mutation
5601,3334,116,mutation
5602,3335,116,mutation
5603,3336,116,mutation
5604,3337,116,mutation
5605,3338,116,mutation
5606,3339,116,mutation
5607,3340,116,mutation
5608,3341,116,mutation
5609,3342,116,mutation
5610,3343,116,mutation
5611,3344,116,mutation
5612,3345,116,mutation
5613,3346,116,mutation
5614,3347,116,mutation
5615,3348,116,mutation
5616,3349,116,mutation
5617,3350,116,mutation
5618,3351,116,mutation
5619,3352,116,mutation
5620,3353,116,mutation
5621,3354,116,mutation
5622,3355,116,mutation
5623,3367,117,mutation
5624,3368,117,mutation
5625,3369,117,mutation
5626,3370,117,mutation
5627,3371,117,mutation
5628,3372,117,mutation
5629,3373,117,mutation
5630,3374,117,mutation
5631,3375,117,mutation
5632,3376,117,mutation
5633,3377,117,mutation
5634,3378,117,mutation
5635,3379,117,mutation
5636,3380,117,mutation
5637,3381,117,mutation
5638,3382,117,mutation
5639,3383,117,mutation
5640,3384,118,mutation
5641,3385,118,mutation
5642,3386,118,mutation
5643,3387,118,mutation
5644,3388,118,mutation
5645,3389,118,mutation
5646,3390,118,mutation
5647,3391,118,mutation
5648,3392,118,mutation
5649,3393,118,mutation
5650,3394,118,mutation
5651,3395,118,mutation
5652,3396,118,mutation
5653,3397,118,mutation
5654,3398,118,mutation
5655,3399,118,mutation
5656,3400,118,mutation
5657,3401,118,mutation
5658,3402,118,mutation
5659,3403,118,mutation
5660,3404,118,mutation
5661,3405,119,mutation
5662,3406,119,mutation
5663,3407,119,mutation
5664,3408,119,mutation
5665,3409,119,mutation
5666,3410,119,mutation
5667,3411,119,mutation
5668,3412,119,mutation
5669,3413,119,mutation
5670,3414,119,mutation
5671,3415,119,mutation
5672,3416,119,mutation
5673,3417,119,mutation
5674,3418,119,mutation
5675,3419,119,mutation
5676,3420,119,mutation
5677,3421,119,mutation
5678,3422,119,mutation
5679,3423,119,mutation
5680,3424,119,mutation
5681,3425,119,mutation
5682,3426,119,mutation
5683,3427,120,mutation
5684,3428,120,mutation
5685,3429,120,mutation
5686,3430,120,mutation
5687,3431,120,mutation
5688,3432,120,mutation
5689,3433,120,mutation
5690,3434,120,mutation
5691,3435,120,mutation
5692,3436,120,mutation
5693,3437,120,mutation
5694,3438,120,mutation
5695,3439,120,mutation
5696,3440,120,mutation
5697,3441,120,mutation
5698,3442,120,mutation
5699,3443,120,mutation
5700,3444,120,mutation
5701,3445,120,mutation
5702,3446,120,mutation
5703,3447,120,mutation
5704,3448,121,mutation
5705,3449,121,mutation
5706,3450,121,mutation
5707,3451,121,mutation
5708,3452,121,mutation
5709,3453,121,mutation
5710,3454,121,mutation
5711,3455,121,mutation
5712,3456,121,mutation
5713,3457,121,mutation
5714,3458,121,mutation
5715,3459,121,mutation
5716,3460,121,mutation
5717,3461,121,mutation
5718,3462,121,mutation
5719,3463,121,mutation
5720,3464,121,mutation
5721,3465,121,mutation
5722,3466,121,mutation
5723,3467,121,mutation
5724,3468,122,mutation
5725,3469,122,mutation
5726,3470,122,mutation
5727,3471,122,mutation
5728,3472,122,mutation
5729,3473,122,mutation
5730,3474,122,mutation
5731,3475,122,mutation
5732,3476,122,mutation
5733,3477,122,mutation
5734,3478,122,mutation
5735,3479,122,mutation
5736,3480,122,mutation
5737,3481,122,mutation
5738,3482,122,mutation
5739,3483,122,mutation
5740,3484,122,mutation
5741,3485,122,mutation
5742,3486,122,mutation
5743,3487,122,mutation
5744,3488,122,mutation
5745,3489,123,mutation
5746,3490,123,mutation
5747,3491,123,mutation
5748,3492,123,mutation
5749,3493,123,mutation
5750,3494,123,mutation
5751,3495,123,mutation
5752,3496,123,mutation
5753,3497,123,mutation
5754,3498,123,mutation
5755,3499,123,mutation
5756,3500,123,mutation
5757,3501,123,mutation
5758,3502,123,mutation
5759,3503,123,mutation
5760,3504,123,mutation
5761,3505,123,mutation
5762,3506,123,mutation
5763,3507,123,mutation
5764,3508,123,mutation
5765,3509,123,mutation
5766,3510,123,mutation
5767,3511,124,mutation
5768,3512,125,mutation
5769,3513,125,mutation
5770,3514,125,mutation
5771,3515,125,mutation
5772,3516,125,mutation
5773,3517,125,mutation
5774,3518,125,mutation
5775,3519,125,mutation
5776,3520,125,mutation
5777,3521,125,mutation
5778,3522,125,mutation
5779,3523,125,mutation
5780,3524,125,mutation
5781,3525,125,mutation
5782,3526,125,mutation
5783,3527,125,mutation
5784,3528,125,mutation
5785,3529,125,mutation
5786,3530,125,mutation
5787,3531,125,mutation
5788,3532,125,mutation
5789,3533,125,mutation
5790,3534,126,mutation
5791,3535,126,mutation
5792,3536,126,mutation
5793,3537,126,mutation
5794,3538,126,mutation
5795,3539,126,mutation
5796,3540,126,mutation
5797,3541,126,mutation
5798,3542,126,mutation
5799,3543,126,mutation
5800,3544,126,mutation
5801,3545,126,mutation
5802,3546,126,mutation
5803,3547,126,mutation
5804,3548,126,mutation
5805,3549,127,mutation
5806,3550,127,mutation
5807,3551,127,mutation
5808,3552,127,mutation
5809,3553,127,mutation
5810,3554,127,mutation
5811,3555,127,mutation
5812,3556,127,mutation
5813,3557,127,mutation
5814,3558,127,mutation
5815,3559,127,mutation
5816,3560,127,mutation
5817,3561,127,mutation
5818,3562,127,mutation
5819,3563,127,mutation
5820,3564,128,mutation
5821,3565,128,mutation
5822,3566,128,mutation
5823,3567,128,mutation
5824,3568,128,mutation
5825,3569,128,mutation
5826,3570,128,mutation
5827,3571,128,mutation
5828,3572,128,mutation
5829,3573,128,mutation
5830,3574,128,mutation
5831,3575,128,mutation
5832,3576,128,mutation
5833,3577,128,mutation
5834,3578,128,mutation
5835,3579,129,mutation
5836,3580,129,mutation
5837,3581,129,mutation
5838,3582,129,mutation
5839,3583,130,mutation
5840,3584,130,mutation
5841,3585,130,mutation
5842,3586,130,mutation
5843,3587,130,mutation
5844,3588,130,mutation
5845,3589,130,mutation
5846,3590,130,mutation
5847,3591,130,mutation
5848,3592,130,mutation
5849,3593,130,mutation
5850,3594,130,mutation
5851,3595,130,mutation
5852,3596,130,mutation
5853,3597,130,mutation
5854,3598,131,mutation
5855,3599,132,mutation
5856,3600,132,mutation
5857,3601,132,mutation
5858,3602,132,mutation
5859,3603,132,mutation
5860,3604,132,mutation
5861,3605,132,mutation
5862,3606,132,mutation
5863,3607,132,mutation
5864,3608,132,mutation
5865,3609,132,mutation
5866,3610,132,mutation
5867,3611,132,mutation
5868,3612,132,mutation
5869,3613,132,mutation
5870,3614,132,mutation
5871,3615,132,mutation
5872,3616,132,mutation
5873,3617,132,mutation
5874,3618,132,mutation
5875,3619,132,mutation
5876,3620,133,mutation
5877,3621,133,mutation
5878,3622,133,mutation
5879,3623,133,mutation
5880,3624,133,mutation
5881,3625,133,mutation
5882,3626,133,mutation
5883,3627,133,mutation
5884,3628,133,mutation
5885,3629,133,mutation
5886,3630,133,mutation
5887,3631,133,mutation
5888,3632,133,mutation
5889,3633,133,mutation
5890,3634,133,mutation
5891,3635,134,mutation
5892,3636,134,mutation
5893,3637,134,mutation
5894,3638,134,mutation
5895,3639,134,mutation
5896,3640,134,mutation
5897,3641,134,mutation
5898,3642,134,mutation
5899,3643,134,mutation
5900,3644,134,mutation
5901,3645,134,mutation
5902,3646,134,mutation
5903,3647,134,mutation
5904,3648,134,mutation
5905,3649,134,mutation
5906,3650,134,mutation
5907,3651,134,mutation
5908,3652,135,mutation
5909,3653,135,mutation
5910,3654,135,mutation
5911,3655,135,mutation
5912,3656,135,mutation
5913,3657,135,mutation
5914,3658,135,mutation
5915,3659,135,mutation
5916,3660,135,mutation
5917,3661,135,mutation
5918,3662,135,mutation
5919,3663,135,mutation
5920,3664,135,mutation
5921,3665,136,mutation
5922,3666,136,mutation
5923,3667,136,mutation
5924,3668,136,mutation
5925,3669,136,mutation
5926,3670,136,mutation
5927,3671,136,mutation
5928,3672,136,mutation
5929,3673,136,mutation
5930,3674,136,mutation
5931,3675,136,mutation
5932,3676,136,mutation
5933,3677,136,mutation
5934,3678,136,mutation
5935,3679,136,mutation
5936,3680,136,mutation
5937,3681,136,mutation
5938,3682,136,mutation
5939,3683,136,mutation
5940,3684,136,mutation
5941,3685,136,mutation
5942,3686,136,mutation
5943,3687,137,mutation
5944,3688,137,mutation
5945,3689,137,mutation
5946,3690,137,mutation
5947,3691,137,mutation
5948,3692,137,mutation
5949,3693,137,mutation
5950,3694,137,mutation
5951,3695,137,mutation
5952,3696,137,mutation
5953,3697,137,mutation
5954,3698,137,mutation
5955,3699,137,mutation
5956,3700,137,mutation
5957,3701,137,mutation
5958,3702,137,mutation
5959,3703,137,mutation
5960,3704,137,mutation
5961,3705,137,mutation
5962,3706,138,mutation
5963,3707,138,mutation
5964,3708,138,mutation
5965,3709,138,mutation
5966,3710,138,mutation
5967,3711,138,mutation
5968,3712,138,mutation
5969,3713,138,mutation
5970,3714,138,mutation
5971,3715,138,mutation
5972,3716,138,mutation
5973,3717,138,mutation
